trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
40,2,0,104,10301,8,11133,10855,2,11063,sell,see-1.1045/unsee-1.7452/sell-7.3007/confirm-7.7033/,no trade,confirm-11.8496/
41,2,0,101,10405,7,11112,10855,2,11057,sell,sell-7.3086/confirm-7.6867/,no trade,see-0.57793/unsee-2.7321/see-3.5269/unsee-5.3033/confirm-7.8611/
42,2,0,98,10506,6,11094,10855,2,11051,buy,see-1.9545/unsee-2.6064/buy-7.4571/confirm-7.8025/,buy,see-1.0317/unsee-1.7797/buy-7.5142/confirm-7.8704/
43,2,0,108,10408,7,11164,10757,3,11081,sell,sell-7.4128/confirm-7.7799/,sell,see-3.687/unsee-4.1224/sell-9.1911/confirm-12.6779/
44,2,0,103,10516,6,11134,10865,2,11071,sell,see-1.1956/unsee-1.8839/see-3.4209/unsee-3.9723/sell-7.4854/confirm-8.5124/,no trade,confirm-7.7378/
45,2,0,100,10619,5,11119,10865,2,11065,buy,see-1.0915/unsee-1.864/buy-7.4108/confirm-7.8352/,no trade,confirm-7.5669/
46,2,0,106,10519,6,11155,10865,2,11077,sell,sell-7.351/confirm-7.6634/,sell,see-1.6163/unsee-2.2736/sell-7.9635/confirm-8.4556/
47,2,0,101,10625,5,11130,10971,1,11072,sell,see-1.3404/unsee-1.9558/sell-7.7535/confirm-8.1394/,no trade,confirm-10.2344/
48,2,0,98,10726,4,11118,10971,1,11069,buy,see-1.1053/unsee-1.6171/buy-7.4201/confirm-7.7655/,buy,buy-7.4646/confirm-7.8614/
49,2,0,108,10628,5,11168,10873,2,11089,sell,see-2.0452/unsee-2.8291/sell-7.4091/confirm-7.6777/,sell,sell-7.8109/confirm-8.2783/
50,2,0,103,10736,4,11148,10981,1,11084,sell,see-3.9909/unsee-4.7049/sell-7.5308/confirm-7.9306/,no trade,confirm-8.2356/
51,2,0,100,10839,3,11139,10981,1,11081,sell,see-0.91835/unsee-3.9185/sell-7.3712/confirm-7.7273/,buy,sell-9.9656/buy-11.2567/confirm-12.2246/
52,2,0,100,10939,2,11139,10881,2,11081,buy,see-1.1137/unsee-2.3346/buy-7.4747/confirm-7.8835/,buy,see-1.1057/unsee-1.9744/buy-9.1629/confirm-9.9985/
53,2,0,111,10839,3,11172,10781,3,11114,sell,see-0.87019/unsee-1.5502/sell-7.3869/confirm-7.8055/,sell,sell-7.515/confirm-8.0689/
54,2,0,106,10950,2,11162,10892,2,11104,sell,see-1.3721/unsee-2.2541/sell-7.4802/confirm-7.8202/,sell,sell-7.5458/confirm-8.0836/
55,2,0,101,11056,1,11157,10998,1,11099,no trade,see-2.0651/unsee-2.7535/no trade-7.4287/confirm-8.2733/,no trade,confirm-7.6503/
56,2,0,101,11056,1,11157,10998,1,11099,sell,no trade-1.8167/see-2.7654/unsee-2.9596/see-3.3525/unsee-3.751/sell-8.0882/confirm-8.4447/,no trade,see-0.61156/unsee-1.9519/see-2.4872/unsee-3.6225/see-3.9725/unsee-4.827/see-5.4699/unsee-6.7492/confirm-8.8156/
57,2,0,98,11157,0,11157,10998,1,11096,buy,buy-7.3995/confirm-7.8135/,buy,see-2.4377/unsee-3.7558/see-4.9342/unsee-5.7637/buy-7.5879/confirm-8.269/
58,2,0,108,11059,1,11167,10900,2,11116,sell,see-1.0369/unsee-1.5629/sell-7.3599/confirm-7.6917/,sell,sell-7.6185/confirm-8.1757/
59,2,0,103,11167,0,11167,11008,1,11111,no trade,see-1.7966/unsee-2.9249/confirm-8.4093/,no trade,confirm-9.593/
60,2,0,103,11167,0,11167,11008,1,11111,no trade,no trade-7.4538/confirm-8.0637/,no trade,see-1.8801/unsee-2.5428/confirm-8.3266/
61,3,0,103,11167,0,11167,11008,1,11111,buy,see-0.83847/unsee-1.3587/buy-7.6072/confirm-8.0299/,no trade,see-2.4344/unsee-3.0694/see-3.9027/unsee-4.5267/confirm-10.3573/
62,3,0,107,11064,1,11171,11008,1,11115,sell,see-2.1899/unsee-2.9987/sell-9.4924/confirm-9.8567/,sell,see-1.4618/unsee-3.052/see-3.7224/unsee-6.7316/sell-7.7141/confirm-8.1135/
63,3,0,97,11171,0,11171,11115,0,11115,buy,see-1.9612/unsee-2.4957/buy-7.2929/confirm-7.6547/,buy,see-1.5019/unsee-2.6093/buy-7.7914/confirm-8.432/
64,3,0,102,11074,1,11176,11018,1,11120,no trade,see-1.03/unsee-1.7948/no trade-7.439/confirm-7.8909/,no trade,sell-5.2124/see-5.9243/unsee-6.8233/see-7.4384/unsee-7.8006/confirm-8.3867/
65,3,0,102,11074,1,11176,11018,1,11120,no trade,see-3.1663/unsee-3.7373/no trade-7.4738/confirm-7.8656/,no trade,see-1.4922/unsee-8.0448/confirm-8.8003/
66,3,0,102,11074,1,11176,11018,1,11120,no trade,see-1.4315/unsee-2.0358/confirm-7.9718/,no trade,see-0.99424/unsee-2.1346/see-2.4931/unsee-2.9124/see-3.1803/unsee-3.5094/see-4.8533/unsee-5.5743/see-6.3966/unsee-6.6222/see-6.7653/unsee-7.6116/confirm-8.3198/
67,3,0,102,11074,1,11176,11018,1,11120,no trade,see-0.83385/unsee-1.3824/confirm-9.4122/,no trade,confirm-8.8295/
68,3,0,102,11074,1,11176,11018,1,11120,sell,sell-7.478/confirm-7.8231/,buy,see-1.4208/unsee-2.2169/buy-7.9047/confirm-8.6322/
69,3,0,102,11176,0,11176,10916,2,11120,no trade,see-3.2836/unsee-4.0983/see-5.0779/unsee-5.8142/confirm-9.1464/,buy,see-1.5802/unsee-7.7137/buy-8.1495/confirm-9.3171/
70,3,0,106,11176,0,11176,10814,3,11132,buy,see-2.2488/unsee-5.7981/buy-8.2092/confirm-9.0298/,sell,see-1.1468/unsee-2.2014/sell-7.4055/confirm-8.1035/
71,3,0,106,11070,1,11176,10920,2,11132,no trade,confirm-11.1698/,sell,see-0.78866/unsee-2.7066/sell-7.8009/confirm-8.5354/
72,3,0,100,11070,1,11170,11026,1,11126,buy,see-0.40178/unsee-6.9771/buy-7.8039/confirm-8.1634/,no trade,unsee-0.047979/confirm-10.4186/
73,3,0,103,10970,2,11176,11026,1,11129,sell,sell-7.3796/confirm-7.8341/,no trade,see-1.2994/unsee-7.5465/
74,3,0,97,11073,1,11170,11026,1,11123,buy,see-4.1441/unsee-7.4301/buy-7.8863/confirm-8.6494/,buy,see-5.8594/unsee-7.4415/buy-7.5321/confirm-8.2673/
75,3,0,102,10976,2,11180,10929,2,11133,no trade,see-1.13/unsee-2.365/confirm-8.0296/,no trade,
76,3,0,102,10976,2,11180,10929,2,11133,buy,see-2.1896/unsee-3.8587/buy-7.4418/confirm-7.8497/,buy,confirm-0.04673/see-1.1652/unsee-2.944/see-3.5119/unsee-5.8271/see-6.3953/unsee-7.2887/buy-7.832/confirm-8.1883/
77,3,0,108,10874,3,11198,10827,3,11151,sell,see-1.2321/unsee-2.0298/sell-7.3418/confirm-7.5779/,sell,see-2.5237/unsee-3.0978/sell-7.5789/confirm-7.943/
78,3,0,98,10982,2,11178,10935,2,11131,buy,see-0.81273/unsee-1.5654/buy-7.3092/confirm-7.6817/,buy,see-1.5737/unsee-4.8691/see-5.5062/unsee-7.5241/buy-7.6953/confirm-8.0346/
79,3,0,103,10884,3,11193,10837,3,11146,sell,see-1.3009/unsee-2.065/see-4.7853/unsee-5.2774/sell-7.405/confirm-7.704/,sell,see-0.97021/unsee-4.9178/sell-9.0486/confirm-9.3966/
80,3,0,93,10987,2,11173,10940,2,11126,buy,buy-7.3616/confirm-7.7259/,buy,see-7.8032/unsee-8.4911/buy-8.7285/confirm-9.1221/
81,3,0,98,10894,3,11188,10847,3,11141,buy,see-0.88605/unsee-1.7371/buy-7.5447/confirm-8.1253/,no trade,see-1.0298/unsee-4.1608/see-5.2369/unsee-5.7801/see-6.6409/unsee-7.623/see-8.1251/unsee-8.8879/
82,3,0,101,10796,4,11200,10847,3,11150,sell,see-1.985/unsee-2.9424/sell-7.4974/confirm-7.7768/,sell,sell-8.0559/confirm-9.4701/
83,3,0,91,10897,3,11170,10948,2,11130,buy,see-2.0298/unsee-2.8083/see-5.161/unsee-6.1575/buy-7.9867/confirm-8.3355/,buy,see-3.0472/unsee-3.6136/see-4.2315/unsee-4.6483/buy-7.7621/sell-9.8607/buy-11.0515/buy-11.33/confirm-11.9915/
84,3,0,96,10806,4,11190,10857,3,11145,buy,see-0.99203/unsee-2.0755/see-3.2588/unsee-7.1776/buy-8.8564/confirm-9.2403/,buy,see-2.6801/unsee-3.8206/buy-7.8271/confirm-8.9076/
85,3,0,101,10710,5,11215,10761,4,11165,sell,unsee-0.046623/see-0.60831/unsee-1.0866/sell-7.3517/confirm-7.6316/,sell,sell-7.8786/confirm-8.2595/
86,3,0,91,10811,4,11175,10862,3,11135,no trade,see-0.99993/unsee-1.7583/no trade-7.886/confirm-8.9078/,no trade,see-1.6547/unsee-2.7139/buy-10.5366/sell-11.0558/buy-11.7362/sell-12.5391/
87,3,0,91,10811,4,11175,10862,3,11135,sell,see-1.1411/unsee-1.8267/sell-7.4148/confirm-8.245/,buy,buy-0.063069/see-1.0307/unsee-2.5631/see-4.6738/unsee-5.4725/see-5.8313/unsee-6.0917/see-6.3028/unsee-6.5444/see-6.7149/unsee-6.839/see-6.9745/unsee-7.0983/see-7.2311/unsee-7.3882/buy-7.6855/confirm-8.031/
88,3,0,91,10902,3,11175,10771,4,11135,no trade,see-0.94747/unsee-1.6944/confirm-7.9366/,buy,see-1.5988/no trade-1.6433/unsee-2.3866/buy-8.0717/confirm-8.5634/
89,3,0,94,10902,3,11184,10680,5,11150,buy,unsee-0.03121/see-1.0803/unsee-1.9308/buy-7.3905/confirm-7.7307/,sell,see-1.3987/unsee-2.3723/buy-7.4413/sell-8.1884/sell-8.4181/confirm-8.8254/
90,3,0,94,10808,4,11184,10774,4,11150,sell,no trade-1.2197/no trade-2.9743/see-3.445/unsee-4.5988/sell-7.7696/confirm-8.1175/,sell,see-1.1158/unsee-1.9285/sell-7.4501/confirm-7.9412/
91,3,0,85,10902,3,11157,10868,3,11123,no trade,see-1.0839/unsee-2.0413/see-2.5533/unsee-7.0718/confirm-11.1947/,buy,see-0.33654/unsee-1.1579/see-9.6234/unsee-10.0837/buy-10.4758/confirm-10.935/
92,3,0,88,10902,3,11166,10783,4,11135,no trade,see-0.76498/unsee-1.6496/confirm-7.9995/,sell,see-0.71337/unsee-1.5566/sell-7.5776/confirm-8.0639/
93,3,0,83,10902,3,11151,10871,3,11120,buy,no trade-0.97067/no trade-2.0427/see-2.8827/unsee-3.5376/buy-7.4911/confirm-7.9319/,buy,see-1.0297/unsee-2.1897/see-3.7651/unsee-4.431/buy-7.6207/confirm-8.0884/
94,3,0,88,10819,4,11171,10788,4,11140,buy,see-1.0294/unsee-1.6338/see-6.0716/unsee-6.525/buy-7.7909/confirm-8.1718/,buy,see-0.94049/unsee-2.0556/buy-7.8619/confirm-9.1818/
95,3,0,93,10731,5,11196,10700,5,11165,sell,see-1.035/unsee-1.6172/sell-7.3106/confirm-7.6424/,sell,see-1.1318/unsee-1.8639/sell-9.4108/confirm-9.7538/
96,3,0,84,10824,4,11160,10793,4,11129,no trade,see-1.03/unsee-1.6874/confirm-7.5311/,sell,see-1.8236/unsee-2.7726/sell-8.7573/confirm-10.0289/
97,3,0,79,10824,4,11140,10877,3,11114,no trade,see-1.029/unsee-1.64/confirm-11.1563/,no trade,see-3.9509/unsee-7.4157/confirm-10.0294/
98,3,0,79,10824,4,11140,10877,3,11114,buy,no trade-0.97827/see-1.6912/unsee-2.1418/buy-7.4553/confirm-8.3875/,buy,see-1.6428/unsee-4.039/buy-7.9457/confirm-8.9192/
99,3,0,83,10745,5,11160,10798,4,11130,sell,no trade-1.1451/see-2.0525/unsee-5.0946/sell-7.4054/confirm-7.7888/,sell,see-1.951/unsee-3.7967/sell-7.5329/confirm-11.0315/
100,3,0,75,10828,4,11128,10881,3,11106,sell,see-2.0301/unsee-3.9266/sell-7.6239/confirm-8.0291/,buy,see-9.0682/unsee-9.9338/buy-10.4775/confirm-11.8529/
101,3,0,75,10903,3,11128,10806,4,11106,,,,
