trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
1,1,0,100,10000,10,11000,10000,10,11000,sell,sell-9.3638/confirm-10.9416/,sell,sell-2.2819/sell-7.2803/confirm-9.3372/
2,1,0,95,10100,9,10955,10100,9,10955,sell,confirm-0.048002/sell-8.0311/confirm-8.7362/,buy,buy-4.7629/buy-7.6383/confirm-10.0309/
3,1,0,95,10195,8,10955,10005,10,10955,sell,confirm-0.047905/sell-7.6577/sell-8.0688/confirm-8.6141/,buy,see-2.0925/unsee-2.6992/sell-5.271/buy-7.0542/confirm-9.433/
4,1,0,95,10290,7,10955,9910,11,10955,sell,confirm-0.047827/see-1.4006/unsee-1.5092/see-2.5473/unsee-2.5981/see-3.9035/unsee-4.0311/see-4.6074/unsee-4.7363/sell-7.7641/confirm-8.7116/,no trade,unsee-0.048019/see-2.1113/unsee-3.1473/sell-6.935/sell-7.717/
5,1,0,93,10385,6,10943,9910,11,10933,sell,confirm-0.047975/see-1.2955/unsee-1.4128/see-1.8645/unsee-2.0545/see-2.4257/unsee-3.1807/see-3.6325/unsee-4.1749/see-5.4721/unsee-5.8543/see-6.9439/unsee-7.1865/sell-9.0614/confirm-10.0663/,sell,confirm-0.047773/see-2.8573/unsee-3.5486/buy-10.2564/sell-10.9586/confirm-11.5501/
6,1,0,89,10478,5,10923,10003,10,10893,buy,unsee-0.047702/see-1.1969/unsee-1.3083/see-1.6365/unsee-2.091/buy-8.592/confirm-10.6147/,no trade,see-2.9403/unsee-3.3808/see-3.7552/unsee-4.0343/no trade-4.5735/no trade-7.4033/confirm-7.9115/
7,1,0,92,10389,6,10941,10003,10,10923,sell,confirm-0.048036/see-1.172/unsee-1.2923/see-1.6259/unsee-2.0573/see-2.5118/unsee-3.193/see-4.4813/unsee-5.0002/sell-7.628/confirm-8.6448/,sell,sell-8.6276/confirm-11.6046/
8,1,0,88,10481,5,10921,10095,9,10887,sell,confirm-0.047846/see-1.7752/unsee-2.032/see-2.4206/unsee-3.2199/see-3.6454/unsee-4.0884/see-5.1754/unsee-5.4093/sell-8.0834/confirm-9.8102/,buy,see-1.7602/unsee-2.1586/buy-8.7023/confirm-11.9568/
9,1,0,88,10569,4,10921,10007,10,10887,sell,see-2.2713/unsee-2.4963/see-3.8848/unsee-5.0313/see-6.1127/unsee-6.422/sell-7.8483/confirm-9.3221/,sell,see-1.449/unsee-2.1036/sell-3.9173/sell-6.2016/sell-7.5232/confirm-8.0953/
10,1,0,84,10657,3,10909,10095,9,10851,buy,confirm-0.047906/see-1.5088/unsee-2.1074/see-2.4654/unsee-3.185/see-5.4331/unsee-6.1497/buy-7.6228/confirm-8.7056/,sell,see-1.5709/unsee-2.0365/sell-4.7047/sell-7.5231/confirm-11.8918/
11,1,0,84,10573,4,10909,10179,8,10851,sell,confirm-0.047947/sell-8.4578/confirm-11.0735/,buy,see-1.031/unsee-1.5769/buy-11.1792/confirm-11.867/
12,1,0,84,10657,3,10909,10095,9,10851,sell,unsee-0.047861/see-0.94692/unsee-1.4684/see-1.8425/unsee-3.451/see-3.8058/unsee-5.2903/sell-7.8816/confirm-9.0715/,no trade,see-1.1589/unsee-1.5468/sell-2.4242/sell-4.9646/confirm-11.8492/
13,1,0,82,10741,2,10905,10095,9,10833,sell,confirm-0.047927/sell-7.8514/confirm-8.8423/,buy,see-3.0311/unsee-3.6864/buy-5.4801/buy-8.398/confirm-9.6051/
14,1,0,82,10823,1,10905,10013,10,10833,sell,confirm-0.047776/see-1.3201/unsee-2.8165/see-3.3741/unsee-4.9828/buy-10.189/sell-10.7179/confirm-11.427/,sell,sell-0.047696/see-1.1741/unsee-1.6424/sell-7.633/confirm-8.1979/
15,1,0,78,10905,0,10905,10095,9,10797,buy,confirm-0.04829/see-2.9592/unsee-4.4201/see-4.7868/unsee-5.8606/buy-7.8885/confirm-8.6952/,no trade,see-1.4129/unsee-2.8618/confirm-11.6158/
16,1,0,81,10827,1,10908,10095,9,10824,sell,confirm-0.080894/see-2.3807/unsee-2.6229/see-2.9681/unsee-4.503/see-4.9137/unsee-5.5802/sell-7.6784/confirm-8.0689/,no trade,see-0.90447/unsee-1.7002/see-2.3739/unsee-3.1725/confirm-7.6699/
17,1,0,79,10908,0,10908,10095,9,10806,no trade,confirm-0.031796/see-5.8544/unsee-7.0615/,sell,confirm-0.047743/see-1.1682/unsee-1.656/see-6.1752/unsee-6.6825/buy-8.1486/sell-9.962/sell-10.2673/confirm-10.789/
18,1,0,77,10908,0,10908,10174,8,10790,buy,confirm-0.047778/buy-7.8379/confirm-8.6967/,buy,see-0.88074/unsee-1.4394/buy-4.5273/buy-7.1876/confirm-7.7592/
19,1,0,81,10831,1,10912,10097,9,10826,sell,confirm-0.047715/sell-7.5574/confirm-7.9362/,sell,sell-1.8034/see-3.235/unsee-3.4197/see-3.9095/unsee-4.3694/sell-4.697/sell-7.3966/confirm-8.9071/
20,1,0,77,10912,0,10912,10178,8,10794,buy,confirm-0.047489/see-1.0648/unsee-3.4411/see-5.4043/unsee-7.3086/buy-7.6545/confirm-8.9911/,buy,buy-3.5659/buy-4.7136/buy-7.4317/confirm-7.8938/
21,2,0,81,10835,1,10916,10101,9,10830,sell,confirm-0.032299/see-2.4312/unsee-4.5153/see-4.9113/unsee-6.4019/see-7.0322/unsee-7.3594/sell-7.6272/confirm-9.8919/,sell,sell-1.5222/sell-9.1672/confirm-10.1502/
22,2,0,77,10916,0,10916,10182,8,10798,buy,unsee-0.047759/see-3.3808/unsee-4.8359/buy-7.6031/confirm-8.9186/,buy,buy-8.8792/confirm-12.5326/
23,2,0,85,10839,1,10924,10105,9,10870,sell,confirm-0.04768/see-2.1023/unsee-2.4845/sell-7.5442/confirm-8.098/,sell,see-3.0308/unsee-3.5653/sell-4.2303/sell-6.1816/sell-7.5736/confirm-11.6996/
24,2,0,81,10924,0,10924,10190,8,10838,no trade,confirm-0.047657/buy-12.4623/,sell,sell-5.8553/sell-7.6031/buy-8.6084/sell-9.1596/confirm-9.5812/
25,2,0,79,10924,0,10924,10271,7,10824,buy,confirm-0.065275/see-0.92955/unsee-1.9295/see-2.6249/unsee-3.6783/see-4.1479/unsee-6.489/buy-11.0344/confirm-11.6167/,buy,see-0.60821/unsee-1.2938/buy-2.209/buy-5.6423/buy-7.45/confirm-9.538/
26,2,0,87,10845,1,10932,10192,8,10888,sell,see-1.5629/unsee-2.3713/see-2.7968/unsee-4.3402/sell-7.9323/confirm-8.4168/,sell,sell-1.548/sell-6.0318/sell-7.5894/confirm-8.3704/
27,2,0,83,10932,0,10932,10279,7,10860,no trade,confirm-0.03212/confirm-10.0712/,sell,sell-2.4585/sell-4.322/sell-6.031/sell-7.4068/confirm-7.8413/
28,2,0,81,10932,0,10932,10362,6,10848,buy,buy-7.6829/confirm-8.3574/,buy,see-0.31214/unsee-1.2747/buy-1.6507/buy-2.3595/see-3.9222/unsee-4.5936/buy-6.4128/buy-7.4972/sell-8.482/buy-10.0307/confirm-10.571/
29,2,0,90,10851,1,10941,10281,7,10911,sell,sell-7.5725/confirm-8.0459/,sell,unsee-0.047469/sell-1.2738/sell-2.4063/sell-3.4637/sell-3.9425/sell-5.5816/sell-6.41/sell-7.0677/confirm-7.6423/
30,2,0,86,10941,0,10941,10371,6,10887,no trade,unsee-0.06426/confirm-8.0307/,sell,sell-0.47322/see-1/unsee-1.5273/sell-1.7547/sell-2.5951/sell-3.1048/sell-3.6449/sell-4.2069/sell-5.079/sell-5.4921/sell-6.0452/sell-6.4413/sell-6.8182/sell-7.3898/confirm-7.7857/
31,2,0,84,10941,0,10941,10457,5,10877,no trade,unsee-0.047453/see-0.91872/unsee-2.049/see-2.5124/unsee-3.4181/confirm-8.8906/,sell,see-1.5519/unsee-2.0878/sell-3.5083/sell-4.5714/sell-7.5179/confirm-7.9308/
32,2,0,82,10941,0,10941,10541,4,10869,buy,buy-7.7369/confirm-8.4491/,sell,see-2.6266/unsee-3.0922/sell-3.9831/sell-5.1094/sell-5.8724/sell-6.575/sell-7.2003/confirm-7.7288/
33,2,0,82,10859,1,10941,10623,3,10869,no trade,confirm-0.04725/see-0.91172/unsee-1.7346/see-2.4093/unsee-2.9845/see-7.2012/unsee-7.5367/,sell,buy-0.57/buy-1.1017/see-1.592/unsee-2.0493/see-3.3584/unsee-3.8944/sell-4.4977/sell-6.2899/sell-7.573/confirm-8.9075/
34,2,0,80,10859,1,10939,10705,2,10865,sell,sell-0.047254/sell-11.6555/confirm-12.336/,buy,buy-1.7021/buy-2.2447/buy-2.7235/buy-5.0306/buy-7.5974/see-8.0901/unsee-8.3415/see-9.087/unsee-9.4356/confirm-12.9883/
35,2,0,80,10939,0,10939,10625,3,10865,no trade,see-1.0306/unsee-1.7147/see-6.2104/unsee-6.6329/confirm-11.8472/,buy,confirm-0.047264/see-1.0832/unsee-1.496/buy-2.7473/buy-4.1449/buy-5.1017/buy-7.3737/confirm-7.769/
36,2,0,85,10939,0,10939,10545,4,10885,no trade,confirm-8.5816/,sell,see-0.81029/unsee-1.4704/sell-2.0305/sell-4.2956/sell-7.2772/confirm-7.7759/
37,2,0,83,10939,0,10939,10630,3,10879,no trade,confirm-0.047557/see-5.6699/unsee-6.6404/see-10.816/unsee-11.201/,buy,unsee-0.047206/sell-2.0305/see-6.611/unsee-7.1269/buy-8.2414/sell-9.0838/buy-9.8/confirm-10.3138/
38,2,0,88,10939,0,10939,10547,4,10899,no trade,confirm-0.047363/see-4.0305/unsee-4.3236/see-4.7723/unsee-7.5649/confirm-9.8709/,sell,see-0.8443/unsee-1.5697/sell-1.6508/sell-2.2608/sell-2.5443/see-5.3709/unsee-6.6412/sell-6.8404/sell-7.9197/confirm-10.9756/
39,2,0,86,10939,0,10939,10635,3,10893,no trade,confirm-8.6512/,sell,sell-0.71284/sell-3.5408/sell-7.4143/confirm-7.8739/
40,2,0,84,10939,0,10939,10721,2,10889,no trade,unsee-0.047172/see-1.3146/unsee-3.3512/see-4.0306/unsee-5.4367/confirm-9.7552/,sell,see-0.46173/unsee-0.9806/see-2.6986/unsee-2.9748/see-3.3383/unsee-3.5701/sell-4.8077/sell-5.4882/sell-7.2053/confirm-8.1182/
41,2,0,82,10939,0,10939,10805,1,10887,buy,see-3.242/unsee-4.1652/buy-7.7627/confirm-8.5755/,buy,sell-1.927/sell-4.0841/sell-5.2704/sell-6.3463/sell-7.5659/buy-9.4069/confirm-9.9648/
42,2,0,91,10857,1,10948,10723,2,10905,sell,confirm-0.047354/see-4.3338/unsee-4.9559/sell-7.7141/confirm-8.4864/,sell,see-0.89117/unsee-1.4805/see-2.9821/unsee-3.5744/sell-4.2565/sell-5.7403/sell-7.6145/confirm-8.1048/
43,2,0,87,10948,0,10948,10814,1,10901,no trade,confirm-10.4204/,no trade,unsee-0.047045/sell-1.4549/see-2.419/unsee-3.2264/see-3.6162/unsee-4.3131/see-4.6443/unsee-5.1346/sell-8.1134/buy-11.1787/
44,2,0,87,10948,0,10948,10814,1,10901,no trade,see-1.0303/unsee-2.4879/see-3.0748/unsee-3.4391/confirm-9.1129/,no trade,confirm-0.046902/sell-1.1833/see-1.8641/unsee-2.2379/buy-2.7384/sell-3.7514/sell-6.5361/sell-7.7888/
45,2,0,87,10948,0,10948,10814,1,10901,no trade,see-3.0303/unsee-4.7406/see-5.2481/unsee-6.3607/see-6.8123/unsee-7.3722/confirm-9.6549/,sell,confirm-0.047105/sell-0.66869/buy-1.5572/buy-2.2866/sell-4.9672/sell-7.3294/confirm-7.7388/
46,2,0,85,10948,0,10948,10901,0,10901,no trade,see-3.8194/unsee-6.2103/see-6.6884/unsee-7.3904/confirm-8.5929/,buy,buy-1.0714/buy-1.7708/buy-2.6344/buy-3.5723/buy-3.8717/buy-7.4213/confirm-8.1988/
47,2,0,91,10948,0,10948,10816,1,10907,no trade,confirm-0.063859/confirm-9.6562/,sell,sell-0.82097/see-1.3828/unsee-1.9187/sell-2.1319/sell-2.6994/sell-4.9217/sell-7.5174/confirm-8.1601/
48,2,0,89,10948,0,10948,10907,0,10907,no trade,see-2.7542/unsee-5.2099/see-5.7853/unsee-6.4514/see-7.0468/unsee-7.4723/confirm-11.174/,buy,see-0.48032/unsee-0.89286/buy-1.1407/buy-1.8971/buy-3.2942/buy-4.4967/buy-7.5408/confirm-8.1293/
49,2,0,95,10948,0,10948,10818,1,10913,no trade,confirm-9.9362/,buy,see-0.72389/unsee-1.3584/buy-4.8675/buy-9.7492/confirm-10.6646/
50,2,0,101,10948,0,10948,10723,2,10925,no trade,see-1.6853/unsee-5.8481/see-6.5697/unsee-7.2741/,buy,see-0.5061/unsee-1.0394/buy-1.4713/buy-5.1096/buy-7.5651/confirm-9.7756/
51,2,0,108,10948,0,10948,10622,3,10946,no trade,confirm-0.046995/see-5.1676/unsee-7.6855/see-8.4161/unsee-8.8442/confirm-9.6773/,sell,sell-0.48396/sell-1.4254/sell-3.3264/sell-3.8634/sell-4.3091/sell-4.73/sell-5.1368/sell-6.7647/sell-7.3484/confirm-7.8419/
52,2,0,105,10948,0,10948,10730,2,10940,no trade,unsee-0.046947/see-1.0303/unsee-1.9721/confirm-8.3033/,sell,unsee-0.046925/sell-0.49363/sell-1.0386/sell-2.4307/sell-6.1053/sell-7.4078/confirm-7.9055/
53,2,0,102,10948,0,10948,10835,1,10937,no trade,see-2.665/unsee-3.727/see-4.4575/unsee-5.4609/confirm-8.309/,sell,sell-0.74913/sell-1.5669/sell-2.0379/sell-5.669/sell-6.1894/sell-6.6464/sell-7.3041/confirm-7.7744/
54,2,0,99,10948,0,10948,10937,0,10937,no trade,confirm-8.9794/,buy,unsee-0.048304/buy-0.54092/buy-1.6608/see-2.756/unsee-3.5573/buy-5.6512/buy-7.6925/confirm-8.4347/
55,2,0,105,10948,0,10948,10838,1,10943,no trade,see-0.97528/unsee-5.486/see-6.9909/unsee-7.6837/see-8.4142/unsee-9.1192/confirm-10.424/,buy,buy-0.60371/buy-2.8483/buy-6.0301/buy-6.4164/buy-6.7544/buy-7.0377/confirm-7.5919/
56,2,0,112,10948,0,10948,10733,2,10957,no trade,see-1.8466/unsee-3.086/,buy,see-0.85759/unsee-1.2842/buy-1.5676/buy-2.033/buy-2.8311/buy-3.7032/buy-4.0915/buy-4.7434/buy-5.4085/buy-6.3078/buy-6.9599/buy-7.5458/confirm-7.8807/
57,2,0,119,10948,0,10948,10621,3,10978,no trade,confirm-0.080022/see-5.1045/unsee-7.3889/confirm-8.9964/,sell,see-0.87433/unsee-1.3619/sell-3.62/sell-5.6922/sell-7.4835/confirm-7.9266/
58,2,0,116,10948,0,10948,10740,2,10972,no trade,confirm-10.1723/,sell,sell-1.065/sell-4.7557/sell-7.3118/confirm-7.7052/
59,2,0,113,10948,0,10948,10856,1,10969,no trade,see-0.92397/unsee-1.9946/see-2.6664/unsee-4.3665/confirm-9.5709/,sell,sell-0.81135/sell-1.6678/sell-2.6719/sell-3.3052/sell-3.8722/sell-4.2547/sell-5.2807/sell-5.677/sell-6.1337/sell-6.5102/sell-6.9253/sell-7.5298/confirm-7.8839/
