trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
46,2,0,100,11043,0,11043,10552,5,11052,no trade,see-8.1927/unsee-10.6994/,sell,sell-7.7128/confirm-8.3733/
47,2,0,97,11043,0,11043,10652,4,11040,no trade,confirm-8.1694/,buy,buy-7.5818/confirm-9.8032/
48,2,0,103,11043,0,11043,10555,5,11070,no trade,,sell,sell-8.594/confirm-9.181/
49,2,0,100,11043,0,11043,10658,4,11058,no trade,see-3.3558/unsee-5.5318/,no trade,
50,2,0,100,11043,0,11043,10658,4,11058,no trade,see-2.0524/unsee-3.7807/,sell,sell-7.4714/confirm-8.3262/
51,2,0,97,11043,0,11043,10758,3,11049,buy,buy-5.1415/buy-6.4214/buy-7.1634/confirm-8.5772/,sell,sell-7.9171/confirm-9.2423/
52,2,0,97,10946,1,11043,10855,2,11049,no trade,see-1.6865/unsee-5.2145/,sell,sell-7.7887/confirm-9.7011/
53,2,0,95,10946,1,11041,10952,1,11047,buy,buy-8.4245/confirm-9.6371/,buy,buy-7.5144/confirm-8.7821/
54,2,0,105,10851,2,11061,10857,2,11067,sell,sell-7.4027/confirm-8.225/,sell,sell-7.7367/confirm-8.8348/
55,2,0,100,10956,1,11056,10962,1,11062,sell,sell-8.1778/confirm-10.317/,buy,buy-7.5235/confirm-9.1193/
56,2,0,100,11056,0,11056,10862,2,11062,no trade,see-2.2863/unsee-4.2443/see-10.5956/unsee-13.0011/,buy,buy-7.9215/confirm-8.872/
57,2,0,106,11056,0,11056,10762,3,11080,no trade,unsee-0.032788/see-4.0675/unsee-7.5898/,sell,sell-7.4406/confirm-8.2026/
58,2,0,103,11056,0,11056,10868,2,11074,no trade,see-2.1536/unsee-4.2489/confirm-10.0946/,buy,buy-7.4842/confirm-8.2169/
59,2,0,110,11056,0,11056,10765,3,11095,no trade,buy-11.4448/,sell,sell-7.6163/confirm-8.5534/
60,2,0,107,11056,0,11056,10875,2,11089,no trade,confirm-0.032613/see-10.7998/unsee-12.8448/,sell,sell-7.6961/confirm-9.5072/
61,3,0,104,11056,0,11056,10982,1,11086,no trade,see-4.0327/unsee-7.0462/see-8.1363/unsee-12.4449/,sell,sell-8.5183/confirm-9.283/
62,3,0,98,11056,0,11056,11086,0,11086,no trade,buy-7.0325/sell-8.52/sell-9.315/no trade-11.058/,buy,buy-7.5505/confirm-8.1981/
63,3,0,101,11056,0,11056,10988,1,11089,no trade,see-6.2772/unsee-9.8441/sell-10.7227/buy-11.9711/sell-12.6439/,buy,buy-7.9271/confirm-8.6561/
64,3,0,105,11056,0,11056,10887,2,11097,no trade,sell-0.032554/see-7.527/unsee-9.8011/,buy,buy-7.5766/confirm-8.3083/
65,3,0,109,11056,0,11056,10782,3,11109,no trade,unsee-0.032866/see-3.8137/unsee-7.431/,buy,buy-7.9502/confirm-8.7154/
66,3,0,113,11056,0,11056,10673,4,11125,no trade,see-2.9012/unsee-6.5352/,buy,buy-9.2241/confirm-9.7675/
67,3,0,117,11056,0,11056,10560,5,11145,no trade,see-1.8047/unsee-5.2514/,buy,buy-8.046/confirm-8.7726/
68,3,0,121,11056,0,11056,10443,6,11169,no trade,see-4.8827/unsee-5.7745/,buy,buy-7.6718/confirm-8.3601/
69,3,0,125,11056,0,11056,10322,7,11197,no trade,see-6.3623/unsee-6.9348/,buy,buy-10.0522/confirm-10.7573/
70,3,0,129,11056,0,11056,10197,8,11229,no trade,see-4.7661/unsee-6.1896/see-7.3601/unsee-8.3078/,buy,buy-11.6702/confirm-12.2353/
71,3,0,133,11056,0,11056,10068,9,11265,no trade,see-2.1195/unsee-3.7274/,sell,sell-10.2557/confirm-10.9439/
72,3,0,126,11056,0,11056,10201,8,11209,no trade,see-3.7928/unsee-5.8149/,sell,sell-8.2766/confirm-8.7983/
73,3,0,119,11056,0,11056,10327,7,11160,no trade,see-2.1718/unsee-7.3255/,buy,buy-8.3136/confirm-9.8962/
74,3,0,123,11056,0,11056,10208,8,11192,no trade,see-3.0325/unsee-4.54/,sell,sell-7.634/confirm-8.3195/
75,3,0,116,11056,0,11056,10331,7,11143,no trade,see-1.1196/unsee-1.8854/,sell,sell-7.5928/confirm-8.2323/
76,3,0,110,11056,0,11056,10447,6,11107,no trade,see-0.40433/unsee-6.1459/see-9.2911/unsee-11.7162/,buy,buy-4.265/buy-7.5148/confirm-9.0295/
77,3,0,114,11056,0,11056,10337,7,11135,no trade,see-1.7669/unsee-4.6651/see-9.0697/unsee-9.928/,buy,buy-7.5666/confirm-8.1403/
78,3,0,118,11056,0,11056,10223,8,11167,no trade,see-2.0783/unsee-3.3089/,sell,sell-7.4407/confirm-8.1155/
79,3,0,111,11056,0,11056,10341,7,11118,no trade,see-4.6291/unsee-5.2495/,sell,sell-10.6464/confirm-11.8384/
80,3,0,105,11056,0,11056,10452,6,11082,no trade,see-3.2268/unsee-3.8809/,buy,buy-7.821/confirm-8.5807/
81,3,0,109,11056,0,11056,10347,7,11110,no trade,see-3.4179/unsee-4.2343/,no trade,confirm-7.4495/
82,3,0,109,11056,0,11056,10347,7,11110,no trade,see-2.8395/unsee-3.5211/,no trade,
83,3,0,109,11056,0,11056,10347,7,11110,no trade,see-3.3943/unsee-6.0327/,sell,see-0.68654/unsee-0.85046/see-1.9081/unsee-2.1744/see-2.5979/unsee-3.327/see-3.7339/unsee-3.9839/see-5.6178/unsee-5.7874/see-6.0419/unsee-6.2112/sell-11.291/confirm-12.6981/
84,3,0,103,11056,0,11056,10456,6,11074,no trade,see-6.7514/unsee-7.5565/see-12.1087/unsee-13.0002/,buy,see-0.71327/unsee-0.91613/see-7.5129/unsee-7.702/buy-9.4618/confirm-10.2029/
85,3,0,107,11056,0,11056,10353,7,11102,no trade,unsee-0.032496/see-4.5866/unsee-5.8506/,buy,buy-8.2466/confirm-8.7849/
86,3,0,111,11056,0,11056,10246,8,11134,no trade,see-1.3802/unsee-1.8608/,sell,sell-7.3506/confirm-8.0301/
87,3,0,105,11056,0,11056,10357,7,11092,no trade,see-1.6919/unsee-2.0871/,buy,buy-10.2984/confirm-11.3178/
88,3,0,109,11056,0,11056,10252,8,11124,no trade,see-2.2782/unsee-3.9536/,sell,unsee-0.04679/sell-8.6855/confirm-10.2073/
89,3,0,103,11056,0,11056,10361,7,11082,no trade,see-3.8107/unsee-4.5065/,sell,sell-8.0673/confirm-8.7804/
90,3,0,97,11056,0,11056,10464,6,11046,no trade,see-1.7119/unsee-2.5614/,buy,buy-7.7305/confirm-8.2903/
91,3,0,100,11056,0,11056,10367,7,11067,no trade,see-2.5372/unsee-3.2021/,no trade,confirm-7.4205/
92,3,0,100,11056,0,11056,10367,7,11067,no trade,see-3.2233/unsee-3.9583/,buy,sell-7.6284/buy-9.1669/buy-9.435/confirm-10.068/
93,3,0,103,11056,0,11056,10267,8,11091,no trade,see-6.0774/unsee-7.1623/,sell,sell-8.3042/confirm-9.2553/
94,3,0,97,11056,0,11056,10370,7,11049,no trade,,buy,buy-8.9002/confirm-9.5398/
95,3,0,100,11056,0,11056,10273,8,11073,no trade,,sell,sell-10.0295/confirm-12.2143/
96,3,0,94,11056,0,11056,10373,7,11031,buy,buy-4.4247/buy-7.5276/confirm-8.5406/,sell,sell-7.9318/confirm-8.4529/
97,3,0,94,10962,1,11056,10467,6,11031,no trade,unsee-0.032442/see-4.624/unsee-5.0988/,sell,sell-8.2719/confirm-9.0726/
98,3,0,89,10962,1,11051,10561,5,11006,no trade,see-9.1411/unsee-10.4693/,buy,buy-7.564/confirm-8.2469/
99,3,0,92,10962,1,11054,10472,6,11024,no trade,see-7.1653/unsee-7.5603/,no trade,confirm-7.6244/
100,3,0,92,10962,1,11054,10472,6,11024,no trade,see-1.9263/unsee-2.4014/,buy,buy-12.0296/confirm-12.6819/
101,3,0,95,10962,1,11057,10380,7,11045,,,,
