trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
84,3,0,163,8435,18,11369,11064,2,11390,sell,see-1.8173/unsee-2.7604/sell-7.7732/confirm-9.0639/,buy,see-0.86337/unsee-3.5644/buy-7.3805/confirm-7.8746/
85,3,0,163,8598,17,11369,10901,3,11390,sell,see-1.4797/unsee-3.1013/see-3.7199/unsee-6.4596/see-6.785/unsee-7.1545/sell-7.4878/confirm-8.1273/,sell,unsee-0.062886/see-0.96812/unsee-3.8023/sell-7.7166/confirm-8.3947/
86,3,0,147,8761,16,11113,11064,2,11358,buy,buy-7.2116/confirm-7.8766/,buy,see-2.612/unsee-6.7395/buy-8.6811/confirm-10.2012/
87,3,0,155,8614,17,11249,10917,3,11382,buy,see-0.55054/unsee-1.3461/buy-8.6397/confirm-9.724/,sell,see-1.1843/unsee-4.7865/sell-7.3819/confirm-8.0288/
88,3,0,155,8459,18,11249,11072,2,11382,buy,see-1.6652/unsee-4.8974/see-5.4748/unsee-7.1848/buy-7.7358/confirm-8.2341/,no trade,see-0.63683/unsee-3.9058/confirm-9.8769/
89,3,0,160,8304,19,11344,11072,2,11392,sell,see-4.0583/unsee-4.4921/see-5.0301/unsee-5.4754/sell-8.218/confirm-8.6671/,buy,see-1.3595/unsee-3.6428/buy-7.5177/confirm-8.2012/
90,3,0,160,8464,18,11344,10912,3,11392,sell,see-2.3371/unsee-3.2035/sell-3.7603/sell-3.995/sell-4.221/sell-4.4786/sell-4.6793/sell-4.9398/sell-7.4349/confirm-7.658/,sell,see-0.68096/unsee-1.0517/sell-7.3027/confirm-7.8602/
91,3,0,144,8624,17,11072,11072,2,11360,buy,buy-7.3053/confirm-7.7322/,no trade,see-1.1806/unsee-7.79/buy-12.8155/
92,3,0,149,8480,18,11162,11072,2,11370,buy,see-6.0512/unsee-6.7406/buy-10.6073/confirm-12.2573/,buy,see-2.1812/unsee-4.0357/buy-7.8403/confirm-9.5829/
93,3,0,157,8331,19,11314,10923,3,11394,no trade,see-1.9779/unsee-3.7323/see-5.9423/unsee-6.7851/confirm-10.27/,sell,see-2.6266/unsee-4.6443/sell-7.4167/confirm-7.9545/
94,3,0,148,8331,19,11143,11080,2,11376,buy,see-0.78631/unsee-3.2632/buy-7.8418/confirm-8.3463/,buy,see-0.62645/unsee-4.059/buy-7.3227/confirm-7.566/
95,3,0,156,8183,20,11303,10932,3,11400,buy,unsee-0.046345/see-1.3142/unsee-2.0293/buy-7.8401/confirm-8.3072/,sell,see-0.98841/unsee-4.7855/sell-7.3949/confirm-7.7211/
96,3,0,156,8027,21,11303,11088,2,11400,buy,see-0.42483/unsee-1.6037/buy-8.3077/confirm-9.1229/,buy,see-1.1409/unsee-4.0292/see-4.6628/unsee-5.1875/buy-8.7005/confirm-8.9219/
97,3,0,164,7871,22,11479,10932,3,11424,sell,see-2.2189/unsee-2.7191/sell-7.2938/buy-9.2001/sell-10.029/confirm-10.8417/,sell,see-1.1385/unsee-4.5259/see-6.3553/unsee-7.0858/see-7.1474/unsee-7.3291/sell-7.8325/confirm-8.3948/
98,3,0,148,8035,21,11143,11096,2,11392,buy,see-1.5129/unsee-2.754/buy-7.2889/confirm-8.5399/,no trade,see-0.56644/unsee-4.9817/confirm-7.7763/
99,3,0,153,7887,22,11253,11096,2,11402,sell,see-0.52521/unsee-1.2589/see-1.4786/unsee-1.7235/see-1.9162/unsee-2.2982/see-2.5249/unsee-3.0519/see-3.2154/unsee-3.4632/see-3.6589/unsee-5.6553/see-5.8483/unsee-6.399/see-6.6567/unsee-7.1956/sell-9.4702/confirm-12.3607/,sell,see-1.0292/unsee-4.3764/sell-7.5837/confirm-7.8718/
100,3,0,138,8040,21,10938,11249,1,11387,buy,see-0.48291/unsee-2.5706/see-2.852/unsee-3.6208/see-4.1631/unsee-5.4599/see-6.2367/unsee-7.3567/buy-7.6994/confirm-8.2014/,buy,see-1.7757/unsee-3.0711/buy-7.3612/confirm-7.5745/
101,3,0,145,7902,22,11092,11111,2,11401,,,,
