trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
55,2,0,104,10612,5,11132,10986,1,11090,sell,see-0.53273/unsee-1.0631/sell-7.5232/confirm-8.0365/,sell,sell-7.5684/confirm-8.2652/
56,2,0,99,10716,4,11112,11090,0,11090,sell,see-0.94665/unsee-1.5635/see-3.1112/unsee-3.7253/see-4.7116/unsee-5.2642/sell-9.082/confirm-10.9537/,buy,buy-7.8715/confirm-8.6215/
57,2,0,99,10815,3,11112,10991,1,11090,buy,see-0.42079/unsee-1.0655/buy-7.5925/confirm-8.1084/,no trade,confirm-10.8839/
58,2,0,105,10716,4,11136,10991,1,11096,sell,sell-7.8417/confirm-9.1637/,sell,sell-8.3844/confirm-8.9992/
59,2,0,100,10821,3,11121,11096,0,11096,sell,see-1.874/unsee-2.5188/sell-7.7703/confirm-8.5807/,no trade,confirm-9.1267/
60,2,0,97,10921,2,11115,11096,0,11096,sell,see-0.79335/unsee-1.4578/sell-7.4596/confirm-8.221/,buy,buy-8.7413/confirm-9.7248/
61,3,0,97,11018,1,11115,10999,1,11096,buy,see-0.4774/unsee-1.4159/buy-4.3723/buy-7.6983/confirm-9.1019/,no trade,confirm-8.3973/
62,3,0,100,10921,2,11121,10999,1,11099,sell,see-0.70531/unsee-1.3894/sell-7.9969/confirm-8.5595/,no trade,confirm-8.6075/
63,3,0,94,11021,1,11115,10999,1,11093,buy,see-1.0957/unsee-2.076/sell-7.636/buy-9.4157/confirm-11.0324/,buy,buy-11.8846/confirm-12.6023/
64,3,0,99,10927,2,11125,10905,2,11103,buy,see-0.71267/unsee-1.2932/buy-8.4453/confirm-10.7693/,no trade,confirm-9.2452/
65,3,0,102,10828,3,11134,10905,2,11109,sell,see-1.5354/unsee-2.2501/see-3.0324/unsee-3.5947/sell-7.7068/confirm-9.0324/,no trade,confirm-12.6797/
66,3,0,96,10930,2,11122,10905,2,11097,sell,sell-7.98/confirm-9.74/,no trade,confirm-10.2007/
67,3,0,91,11026,1,11117,10905,2,11087,buy,see-1.1871/unsee-1.8068/buy-7.4528/confirm-7.9746/,buy,buy-8.0328/confirm-8.4041/
68,3,0,96,10935,2,11127,10814,3,11102,buy,see-0.72679/unsee-1.3856/buy-7.4624/confirm-7.9215/,no trade,
69,3,0,99,10839,3,11136,10814,3,11111,buy,see-0.46213/unsee-1.2329/see-4.3254/unsee-5.0325/buy-7.6325/confirm-8.3201/,no trade,confirm-8.8154/
70,3,0,102,10740,4,11148,10814,3,11120,buy,see-0.55309/unsee-1.0834/buy-7.5741/confirm-8.0324/,sell,sell-7.7475/confirm-8.7316/
71,3,0,102,10638,5,11148,10916,2,11120,buy,see-0.89074/unsee-1.628/buy-7.6185/confirm-8.0324/,no trade,confirm-8.5947/
72,3,0,106,10536,6,11172,10916,2,11128,sell,see-0.59216/unsee-1.1476/sell-7.6299/confirm-8.35/,sell,sell-7.6383/confirm-8.3893/
73,3,0,96,10642,5,11122,11022,1,11118,sell,see-0.94452/unsee-1.6676/sell-7.8859/confirm-8.841/,buy,buy-11.7995/confirm-12.6017/
74,3,0,96,10738,4,11122,10926,2,11118,buy,see-0.61857/unsee-1.3054/buy-11.5693/confirm-12.4587/,no trade,confirm-11.9859/
75,3,0,99,10642,5,11137,10926,2,11124,buy,see-0.66131/unsee-1.2083/see-7.0517/unsee-7.4875/buy-7.7192/confirm-8.181/,no trade,
76,3,0,102,10543,6,11155,10926,2,11130,sell,see-0.46371/unsee-1.0332/sell-7.4459/confirm-7.9973/,sell,confirm-0.047019/sell-8.1162/confirm-8.8151/
77,3,0,92,10645,5,11105,11028,1,11120,buy,see-0.67805/unsee-1.2754/buy-7.4877/confirm-8.3468/,buy,buy-8.0913/confirm-8.7851/
78,3,0,97,10553,6,11135,10936,2,11130,buy,see-0.79231/unsee-1.2777/buy-7.4482/confirm-8.3075/,no trade,confirm-9.5291/
79,3,0,100,10456,7,11156,10936,2,11136,sell,see-0.55842/unsee-1.1417/sell-7.41/confirm-7.9586/,sell,sell-8.0742/confirm-8.6863/
80,3,0,90,10556,6,11096,11036,1,11126,buy,see-0.67459/unsee-1.0719/buy-7.9473/confirm-10.8646/,no trade,
81,3,0,93,10466,7,11117,11036,1,11129,buy,see-0.88019/unsee-1.5977/buy-7.7245/confirm-8.3009/,buy,buy-0.046859/buy-7.5492/confirm-9.0792/
82,3,0,98,10373,8,11157,10943,2,11139,sell,see-0.53438/unsee-1.2155/sell-7.3866/confirm-7.9161/,sell,sell-8.3046/confirm-8.871/
83,3,0,89,10471,7,11094,11041,1,11130,buy,see-0.62649/unsee-1.1175/buy-8.5807/confirm-9.0835/,buy,buy-8.4492/confirm-10.348/
84,3,0,94,10382,8,11134,10952,2,11140,sell,see-0.45418/unsee-1.0488/sell-7.6614/confirm-8.3931/,no trade,confirm-9.6482/
85,3,0,89,10476,7,11099,10952,2,11130,buy,see-0.77901/unsee-1.3902/buy-7.6611/confirm-8.2292/,buy,buy-8.4523/confirm-9.1652/
86,3,0,94,10387,8,11139,10863,3,11145,sell,see-0.53459/unsee-1.0816/see-7.3719/unsee-7.7692/sell-8.9099/confirm-9.5628/,sell,sell-8.1619/confirm-8.8713/
87,3,0,85,10481,7,11076,10957,2,11127,no trade,see-0.53866/unsee-0.98828/no trade-9.8833/confirm-11.2737/,buy,buy-8.601/confirm-9.2594/
88,3,0,88,10481,7,11097,10872,3,11136,no trade,see-0.79241/unsee-1.3198/confirm-8.396/,sell,sell-8.0324/confirm-8.6682/
89,3,0,83,10481,7,11062,10960,2,11126,no trade,see-0.91047/unsee-1.5414/confirm-8.3703/,no trade,confirm-7.6144/
90,3,0,83,10481,7,11062,10960,2,11126,no trade,see-0.47531/unsee-1.0727/confirm-8.1988/,no trade,confirm-7.7866/
91,3,0,83,10481,7,11062,10960,2,11126,no trade,see-0.53606/unsee-1.0748/see-5.0323/unsee-5.3954/confirm-10.958/,no trade,confirm-9.9474/
92,3,0,83,10481,7,11062,10960,2,11126,no trade,see-0.46636/unsee-0.95178/confirm-7.584/,no trade,confirm-9.5896/
93,3,0,83,10481,7,11062,10960,2,11126,buy,see-0.43741/unsee-0.99278/buy-7.6664/confirm-8.4198/,buy,buy-9.8993/confirm-10.5546/
94,3,0,88,10398,8,11102,10877,3,11141,buy,see-0.67783/unsee-1.4401/buy-7.4776/confirm-7.9858/,sell,sell-7.7409/confirm-8.5621/
95,3,0,88,10310,9,11102,10965,2,11141,buy,see-0.69606/unsee-1.2765/buy-7.4611/confirm-7.9662/,no trade,confirm-8.3844/
96,3,0,91,10222,10,11132,10965,2,11147,buy,see-0.79595/unsee-1.2896/buy-7.4242/confirm-7.8531/,sell,sell-7.9634/confirm-8.7248/
97,3,0,91,10131,11,11132,11056,1,11147,sell,see-1.386/unsee-2.1034/sell-7.9239/confirm-9.875/,no trade,confirm-9.1641/
98,3,0,86,10222,10,11082,11056,1,11142,buy,see-0.55405/unsee-1.2688/sell-8.6257/buy-10.1314/confirm-12.4681/,no trade,confirm-8.8463/
99,3,0,89,10136,11,11115,11056,1,11145,sell,see-0.44757/unsee-0.96374/sell-7.5122/confirm-8.045/,no trade,
100,3,0,84,10225,10,11065,11056,1,11140,sell,see-0.78494/unsee-1.3095/sell-7.658/confirm-8.0982/,no trade,confirm-11.6172/
101,3,0,79,10309,9,11020,11056,1,11135,,,,
