trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
1,1,0,100,10000,10,11000,10000,10,11000,sell,sell-1.7575/sell-7.5131/confirm-8.2961/,no trade,no trade-10.2428/confirm-11.214/
2,1,0,97,10100,9,10973,10000,10,10970,sell,sell-7.1012/confirm-8.6379/,buy,buy-9.2051/confirm-11.29/
3,1,0,97,10197,8,10973,9903,11,10970,sell,confirm-0.033058/sell-7.5816/confirm-8.3784/,buy,buy-9.8697/confirm-10.7049/
4,1,0,97,10294,7,10973,9806,12,10970,sell,confirm-0.033065/sell-7.5102/confirm-8.8637/,sell,sell-9.7666/confirm-10.4408/
5,1,0,93,10391,6,10949,9903,11,10926,sell,sell-9.2973/confirm-10.2001/,buy,buy-9.3111/confirm-10.2605/
6,1,0,93,10484,5,10949,9810,12,10926,sell,sell-7.4208/confirm-8.7875/,sell,sell-9.6294/confirm-11.7715/
7,1,0,89,10577,4,10933,9903,11,10882,buy,buy-7.4981/confirm-8.1754/,buy,buy-11.2509/confirm-12.4096/
8,1,0,94,10488,5,10958,9814,12,10942,sell,sell-7.4415/confirm-8.1679/,sell,buy-9.0623/sell-11.7213/confirm-12.0335/
9,1,0,90,10582,4,10942,9908,11,10898,sell,sell-8.5018/confirm-9.298/,buy,buy-9.4723/confirm-11.5697/
10,1,0,90,10672,3,10942,9818,12,10898,no trade,confirm-8.2562/,buy,buy-8.0313/confirm-8.5422/
11,1,0,93,10672,3,10951,9728,13,10937,buy,buy-7.4641/confirm-8.0389/,buy,buy-7.9617/confirm-8.9163/
12,1,0,98,10579,4,10971,9635,14,11007,sell,sell-8.7343/confirm-9.5305/,sell,sell-7.3494/confirm-8.413/
13,1,0,94,10677,3,10959,9733,13,10955,buy,buy-7.4876/confirm-8.1972/,sell,sell-7.7111/confirm-8.3285/
14,1,0,94,10583,4,10959,9827,12,10955,buy,buy-7.3801/confirm-7.9359/,sell,sell-7.6181/confirm-8.2105/
15,1,0,94,10489,5,10959,9921,11,10955,no trade,confirm-7.7503/,sell,sell-10.077/confirm-11.5812/
16,1,0,92,10489,5,10949,10015,10,10935,no trade,confirm-8.2052/,sell,sell-9.786/confirm-10.3732/
17,1,0,90,10489,5,10939,10107,9,10917,no trade,confirm-8.5497/,sell,sell-7.8577/confirm-8.2629/
18,1,0,88,10489,5,10929,10197,8,10901,no trade,buy-3.099/buy-7.8704/sell-9.172/buy-10.0336/no trade-10.9597/confirm-11.839/,buy,buy-7.4489/confirm-7.8371/
19,1,0,91,10489,5,10944,10109,9,10928,no trade,confirm-7.8943/,buy,buy-7.3863/confirm-7.8073/
20,1,0,94,10489,5,10959,10018,10,10958,sell,sell-6.9331/sell-7.668/confirm-8.2772/,buy,buy-8.7561/confirm-9.0739/
21,2,0,94,10583,4,10959,9924,11,10958,sell,sell-7.3252/confirm-8.0402/,sell,sell-7.6289/confirm-7.9244/
22,2,0,90,10677,3,10947,10018,10,10918,no trade,confirm-8.2771/,sell,sell-9.7166/confirm-10.6985/
