trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
29,2,0,100,10618,4,11018,10018,10,11018,no trade,buy-7.9666/sell-8.4812/buy-9.6469/no trade-10.8203/confirm-11.4787/,buy,buy-7.8069/confirm-8.4256/
30,2,0,106,10618,4,11042,9918,11,11084,sell,unsee-0.032726/sell-7.4425/confirm-8.4714/,sell,sell-7.7935/confirm-10.1168/
31,2,0,101,10724,3,11027,10024,10,11034,no trade,buy-0.86101/buy-7.8228/sell-12.2114/buy-12.9902/,buy,buy-10.7201/confirm-12.2643/
32,2,0,108,10724,3,11048,9923,11,11111,sell,confirm-0.032805/see-0.43122/unsee-2.9585/see-3.4948/unsee-4.2125/sell-7.5836/confirm-8.1405/,sell,sell-9.1019/confirm-10.1988/
33,2,0,103,10832,2,11038,10031,10,11061,no trade,see-0.56327/unsee-3.1379/sell-7.3673/buy-7.8193/buy-8.0613/,buy,buy-7.6396/confirm-11.4233/
34,2,0,110,10832,2,11052,9928,11,11138,sell,see-5.9729/unsee-6.646/sell-7.4213/confirm-7.894/,sell,sell-7.6243/confirm-9.3626/
35,2,0,105,10942,1,11047,10038,10,11088,buy,buy-0.54996/see-5.3941/unsee-6.7774/buy-7.4414/confirm-8.1681/,buy,buy-7.3584/confirm-8.2584/
36,2,0,116,10837,2,11069,9933,11,11209,sell,see-0.91352/unsee-1.5364/see-2.9452/unsee-3.8475/see-4.2587/unsee-6.1791/buy-7.4574/sell-8.6336/confirm-10.2471/,sell,sell-7.3673/confirm-10.8783/
37,2,0,111,10953,1,11064,10049,10,11159,buy,see-0.79805/unsee-2.3997/see-2.797/unsee-3.9454/buy-7.3667/confirm-8.36/,buy,buy-7.6149/confirm-8.9466/
38,2,0,123,10842,2,11088,9938,11,11291,no trade,see-4.0595/unsee-5.4987/confirm-8.2162/,sell,sell-7.4722/confirm-8.4159/
39,2,0,120,10842,2,11082,10061,10,11261,buy,see-0.50218/unsee-1.623/buy-7.6202/confirm-8.3737/,buy,buy-7.395/confirm-8.0307/
40,2,0,132,10722,3,11118,9941,11,11393,no trade,see-0.44963/unsee-1.4249/see-6.5165/unsee-6.8506/confirm-8.6033/,sell,sell-8.62/confirm-10.2957/
41,2,0,129,10722,3,11109,10073,10,11363,buy,see-0.59857/unsee-1.8224/buy-7.6589/confirm-8.6713/,buy,buy-7.5567/confirm-10.0598/
42,2,0,142,10593,4,11161,9944,11,11506,sell,see-1.6034/unsee-3.8791/sell-7.5367/confirm-7.9116/,sell,sell-7.4911/confirm-8.6042/
43,2,0,135,10735,3,11140,10086,10,11436,sell,see-1.1768/unsee-2.4459/see-3.0711/unsee-4.0603/sell-7.5956/confirm-8.5667/,buy,buy-7.4277/confirm-8.5851/
44,2,0,135,10870,2,11140,9951,11,11436,buy,see-0.63996/unsee-1.5986/buy-7.371/confirm-7.7126/,buy,buy-7.5364/confirm-8.1799/
45,2,0,149,10735,3,11182,9816,12,11604,no trade,see-0.38562/unsee-1.8391/confirm-8.2011/,sell,sell-7.5033/confirm-8.2668/
46,2,0,145,10735,3,11170,9965,11,11560,no trade,see-0.50722/unsee-2.5984/see-3.082/unsee-4.7593/confirm-7.4546/,sell,sell-7.5475/confirm-8.5105/
47,2,0,141,10735,3,11158,10110,10,11520,no trade,see-0.90749/unsee-2.0325/see-2.4727/unsee-5.9538/see-6.4345/unsee-7.5862/confirm-8.1608/,sell,sell-7.5672/confirm-9.2236/
48,2,0,137,10735,3,11146,10251,9,11484,no trade,see-0.39094/unsee-1.6151/see-3.6076/unsee-5.5896/see-6.0326/unsee-6.8388/confirm-7.6053/,sell,sell-8.2228/confirm-10.2565/
49,2,0,133,10735,3,11134,10388,8,11452,buy,see-0.42728/unsee-1.7127/buy-7.719/confirm-8.7503/,sell,sell-6.262/sell-7.5749/confirm-8.9232/
50,2,0,133,10602,4,11134,10521,7,11452,no trade,see-3.2918/unsee-5.5815/confirm-10.4118/,sell,sell-8.7556/confirm-9.6559/
51,2,0,130,10602,4,11122,10654,6,11434,buy,see-0.6636/unsee-2.2484/see-6.6093/unsee-7.7411/sell-8.2358/buy-8.9601/buy-9.3084/confirm-10.7016/,sell,sell-7.5571/confirm-8.9599/
52,2,0,130,10472,5,11122,10784,5,11434,buy,see-2.4161/unsee-4.4373/see-5.0625/unsee-5.6825/see-6.0937/unsee-6.6745/see-7.4444/unsee-7.6246/buy-8.191/confirm-9.2004/,buy,buy-7.542/sell-10.8381/buy-11.4658/confirm-11.9185/
53,2,0,143,10342,6,11200,10654,6,11512,sell,see-0.36761/unsee-4.6884/sell-10.3138/confirm-10.5986/,sell,sell-7.4712/confirm-8.3553/
54,2,0,136,10485,5,11165,10797,5,11477,no trade,see-0.36311/unsee-3.0327/confirm-7.4019/,sell,sell-7.4586/confirm-9.7408/
55,2,0,132,10485,5,11145,10933,4,11461,no trade,see-0.62054/unsee-3.9397/confirm-7.5975/,sell,sell-8.6867/confirm-9.3495/
56,2,0,129,10485,5,11130,11065,3,11452,buy,see-0.56004/unsee-6.8775/buy-11.1831/confirm-11.5252/,buy,buy-7.4624/confirm-9.0536/
57,2,0,142,10356,6,11208,10936,4,11504,sell,see-2.6196/unsee-5.922/sell-7.42/confirm-8.7452/,sell,sell-7.4541/confirm-9.8867/
58,2,0,135,10498,5,11173,11078,3,11483,no trade,see-0.56695/unsee-2.0544/confirm-8.1659/,buy,buy-9.3543/confirm-10.5255/
59,2,0,144,10498,5,11218,10943,4,11519,no trade,see-0.33637/unsee-1.8934/see-2.5076/unsee-3.5026/buy-7.8052/sell-10.3623/buy-11.076/sell-11.7568/,sell,sell-7.3574/confirm-10.0548/
60,2,0,140,10498,5,11198,11087,3,11507,sell,see-0.81478/unsee-3.2894/sell-7.884/confirm-9.8678/,buy,buy-7.6761/confirm-9.1641/
61,3,0,140,10638,4,11198,10947,4,11507,no trade,see-0.8272/unsee-4.1074/see-5.9416/unsee-7.1573/confirm-8.1407/,buy,buy-7.6294/confirm-8.7866/
62,3,0,145,10638,4,11218,10807,5,11532,buy,see-0.032679/unsee-2.3759/buy-7.7683/sell-9.3147/buy-9.8675/confirm-10.4931/,sell,sell-7.4238/confirm-8.2343/
63,3,0,145,10493,5,11218,10952,4,11532,sell,see-0.37974/unsee-3.1816/buy-8.1597/sell-9.2791/sell-9.6306/confirm-10.8604/,sell,sell-7.5134/confirm-8.5015/
64,3,0,131,10638,4,11162,11097,3,11490,sell,see-0.31131/unsee-4.6149/sell-7.4057/confirm-8.2241/,buy,buy-7.8268/confirm-9.593/
65,3,0,131,10769,3,11162,10966,4,11490,sell,see-0.36704/unsee-2.8498/sell-7.3192/confirm-7.9668/,buy,buy-7.5645/confirm-8.9322/
66,3,0,131,10900,2,11162,10835,5,11490,sell,see-0.38862/unsee-6.3706/sell-9.0667/confirm-9.7034/,buy,buy-4.94/buy-7.3817/confirm-8.1921/
67,3,0,131,11031,1,11162,10704,6,11490,no trade,see-0.61932/unsee-1.8378/confirm-7.8801/,buy,buy-7.367/confirm-8.1096/
68,3,0,135,11031,1,11166,10573,7,11518,no trade,confirm-8.0325/,sell,sell-10.1529/confirm-11.0916/
69,3,0,127,11031,1,11158,10708,6,11470,sell,see-1.3571/unsee-3.2218/sell-8.1137/confirm-8.4615/,buy,buy-7.4813/confirm-9.5641/
70,3,0,127,11158,0,11158,10581,7,11470,buy,see-0.4413/unsee-5.8892/buy-7.3205/confirm-7.8723/,buy,buy-9.0677/confirm-9.4352/
71,3,0,134,11031,1,11165,10454,8,11526,no trade,unsee-0.032569/see-1.3434/unsee-1.9802/see-2.3776/unsee-4.7485/confirm-8.0325/,sell,sell-7.4166/confirm-8.2628/
72,3,0,126,11031,1,11157,10588,7,11470,buy,see-1.3134/unsee-5.7598/buy-7.4966/confirm-8.0489/,buy,buy-12.4502/confirm-12.7301/
73,3,0,133,10905,2,11171,10462,8,11526,no trade,see-1.4929/unsee-2.1551/see-2.3576/unsee-4.2782/see-5.1702/unsee-6.6465/sell-8.1943/buy-8.8157/sell-9.4695/no trade-10.4061/see-10.8941/unsee-11.355/confirm-12.1769/,sell,sell-7.8196/confirm-10.8369/
74,3,0,126,10905,2,11157,10595,7,11477,no trade,see-0.76294/unsee-7.5166/confirm-11.6383/,buy,buy-7.4311/confirm-9.3063/
75,3,0,130,10905,2,11165,10469,8,11509,sell,see-0.50238/unsee-5.052/buy-7.9316/sell-10.1647/confirm-12.3288/,no trade,
76,3,0,123,11035,1,11158,10469,8,11453,buy,unsee-0.032481/see-0.38147/unsee-4.7747/buy-7.3036/confirm-7.8964/,buy,buy-7.4767/confirm-8.3006/
77,3,0,130,10912,2,11172,10346,9,11516,sell,see-0.3935/unsee-1.6538/see-7.5628/unsee-9.1336/sell-10.7597/confirm-11.5102/,sell,sell-8.3715/confirm-9.3734/
78,3,0,117,11042,1,11159,10476,8,11412,no trade,see-0.35964/unsee-2.3669/see-3.0702/unsee-4.7333/confirm-7.832/,no trade,
79,3,0,117,11042,1,11159,10476,8,11412,buy,see-0.32354/unsee-1.5113/buy-5.5527/see-5.9948/unsee-6.1997/see-6.6981/unsee-7.3516/buy-7.4904/confirm-7.8244/,buy,buy-7.2784/confirm-8.6483/
80,3,0,123,10925,2,11171,10359,9,11466,sell,see-0.45553/unsee-1.9874/sell-9.0972/confirm-9.9736/,sell,sell-7.2702/confirm-7.9411/
81,3,0,111,11048,1,11159,10482,8,11370,buy,see-0.85133/unsee-4.5986/buy-7.4804/confirm-8.4984/,buy,buy-11.9891/confirm-12.4657/
82,3,0,117,10937,2,11171,10371,9,11424,sell,see-0.67414/unsee-1.9681/see-2.6628/unsee-3.8285/sell-7.9166/confirm-8.8769/,buy,buy-8.2513/confirm-8.9387/
83,3,0,117,11054,1,11171,10254,10,11424,buy,see-1.0325/unsee-1.9051/buy-7.2554/confirm-7.6545/,buy,buy-7.5404/confirm-8.2204/
84,3,0,123,10937,2,11183,10137,11,11490,sell,see-0.3831/unsee-1.5009/sell-7.6573/confirm-8.267/,buy,sell-7.3565/buy-10.1912/buy-10.4232/confirm-11.1481/
85,3,0,123,11060,1,11183,10014,12,11490,sell,see-1.1794/unsee-4.862/sell-7.4273/confirm-7.9634/,buy,buy-7.505/confirm-8.7939/
86,3,0,123,11183,0,11183,9891,13,11490,buy,see-0.61445/unsee-1.8162/sell-7.9337/sell-8.3916/buy-8.8113/confirm-9.4449/,buy,buy-7.3319/confirm-8.0929/
87,3,0,130,11060,1,11190,9768,14,11588,no trade,see-0.40934/unsee-3.7871/sell-7.3283/buy-8.2163/sell-10.0321/buy-11.113/see-12.7818/unsee-12.9646/,sell,sell-7.2845/confirm-7.8411/
88,3,0,123,11060,1,11183,9898,13,11497,sell,see-0.38645/unsee-5.1487/sell-7.7696/confirm-8.0953/,sell,sell-7.5322/confirm-8.2115/
89,3,0,111,11183,0,11183,10021,12,11353,buy,see-0.42955/unsee-4.3419/see-4.8416/unsee-5.0353/buy-7.4559/confirm-7.8854/,buy,buy-7.4842/confirm-7.9967/
90,3,0,117,11072,1,11189,9910,13,11431,buy,see-0.53878/unsee-2.2694/see-4.1842/unsee-4.7873/see-5.7128/unsee-7.46/buy-7.8489/confirm-9.7322/,sell,sell-8.2254/confirm-10.2078/
91,3,0,117,10955,2,11189,10027,12,11431,buy,see-1.2612/unsee-1.6338/see-7.6105/unsee-7.7217/see-8.1521/unsee-8.2663/buy-8.4868/confirm-9.5422/,sell,sell-7.3862/confirm-8.0764/
92,3,0,117,10838,3,11189,10144,11,11431,buy,see-0.5877/unsee-3.3586/see-5.6459/unsee-6.7332/buy-7.4001/confirm-7.7991/,sell,sell-7.7202/confirm-11.1552/
93,3,0,117,10721,4,11189,10261,10,11431,no trade,see-3.0803/unsee-3.2356/see-3.6087/unsee-3.7723/see-4.7689/unsee-6.1859/confirm-8.2116/,sell,sell-7.2964/confirm-8.2213/
94,3,0,110,10721,4,11161,10378,9,11368,no trade,see-0.93842/unsee-5.4459/confirm-7.7853/,sell,sell-7.6885/confirm-9.7911/
95,3,0,104,10721,4,11137,10488,8,11320,buy,see-0.3118/unsee-2.9235/see-3.6766/unsee-4.1931/see-4.5153/unsee-6.822/buy-7.8114/confirm-8.4966/,buy,buy-12.5489/confirm-12.8315/
96,3,0,110,10617,5,11167,10384,9,11374,buy,see-0.30543/unsee-1.7083/see-2.0444/unsee-2.8938/see-3.2244/unsee-4.5071/see-7.0323/unsee-7.4146/buy-7.8069/confirm-10.1693/,sell,sell-7.5352/confirm-9.0691/
97,3,0,110,10507,6,11167,10494,8,11374,buy,see-0.26781/unsee-1.0325/see-4.0876/unsee-6.8363/buy-9.1208/confirm-9.4217/,sell,sell-8.2849/confirm-9.674/
98,3,0,110,10397,7,11167,10604,7,11374,buy,see-0.30821/unsee-4.6901/see-5.3598/unsee-7.6357/buy-8.1551/confirm-8.6745/,buy,buy-7.3416/confirm-7.8978/
99,3,0,116,10287,8,11215,10494,8,11422,sell,unsee-0.032766/sell-0.62799/see-3.4271/unsee-5.2612/sell-8.2462/confirm-10.4028/,sell,sell-10.8196/confirm-11.8099/
100,3,0,105,10403,7,11138,10610,7,11345,no trade,see-2.3045/unsee-4.5829/confirm-7.8147/,sell,sell-8.3025/confirm-10.495/
101,3,0,99,10403,7,11096,10715,6,11309,,,,
