trials,marketCondition,marketDramatic,stockPrice,player1Cash,player1Stock,player1TotalAsset,player2Cash,player2Stock,player2TotalAsset,player1Decision,player1event,player2Decision,player2event
23,2,0,96,9817,12,10969,10497,5,10977,buy,see-0.39657/unsee-1.2101/see-1.5149/unsee-2.6705/see-2.9636/unsee-4.031/see-4.236/unsee-5.5422/see-5.8265/unsee-6.8912/buy-6.9435/buy-7.9582/confirm-8.9443/,no trade,
24,2,0,102,9721,13,11047,10497,5,11007,no trade,see-1.1861/unsee-2.1913/see-2.5635/unsee-4.0308/see-4.2368/unsee-7.2717/buy-8.5206/,buy,sell-7.8925/buy-9.1931/buy-9.4072/confirm-10.0662/
25,2,0,109,9721,13,11138,10395,6,11049,sell,sell-0.04775/see-0.696/unsee-1.6543/see-1.9618/unsee-2.6866/see-3.2144/unsee-3.78/sell-7.4921/confirm-8.372/,sell,sell-7.4549/confirm-8.1827/
26,2,0,104,9830,12,11078,10504,5,11024,sell,see-1.3763/unsee-2.0866/see-2.3827/unsee-3.2757/see-3.7916/unsee-5.2305/see-5.4505/unsee-6.3699/see-6.7365/unsee-7.3902/sell-7.8945/confirm-8.5441/,sell,sell-10.0696/confirm-10.9564/
27,2,0,99,9934,11,11023,10608,4,11004,no trade,see-0.63752/unsee-1.3565/see-1.8287/unsee-2.4059/see-5.5346/unsee-5.9046/see-6.5654/unsee-7.1251/no trade-7.8022/confirm-8.5158/,buy,buy-9.1707/confirm-9.8769/
28,2,0,105,9934,11,11089,10509,5,11034,sell,see-1.8125/unsee-2.3133/see-2.7528/unsee-3.1057/see-3.6457/unsee-3.9083/see-4.4341/unsee-4.7463/sell-7.607/confirm-9.6014/,sell,sell-8.0329/confirm-8.7114/
29,2,0,100,10039,10,11039,10614,4,11014,no trade,see-0.78669/unsee-1.4318/see-1.804/unsee-2.818/see-3.0322/unsee-4.0873/see-4.9374/unsee-5.7539/see-6.2404/unsee-6.6717/see-7.2318/unsee-7.3722/no trade-7.7774/no trade-8.1547/no trade-8.5278/,sell,sell-11.5883/confirm-12.0958/
30,2,0,97,10039,10,11009,10714,3,11005,no trade,see-0.45089/unsee-1.2379/see-1.4898/unsee-2.4272/see-2.6733/unsee-3.8142/see-4.1162/unsee-4.9796/see-5.308/unsee-6.2423/see-6.6557/unsee-7.1301/no trade-8.5005/,no trade,
31,2,0,97,10039,10,11009,10714,3,11005,sell,see-0.63182/unsee-1.0773/see-1.3015/unsee-1.6106/see-1.872/unsee-2.2392/see-2.4692/unsee-2.6243/see-2.797/unsee-2.9085/see-3.0493/unsee-3.1753/see-3.3306/unsee-3.8995/see-4.0307/unsee-4.5522/see-4.6442/unsee-4.7092/see-4.83/unsee-5.3191/see-5.4974/unsee-5.9343/see-6.2504/unsee-6.5566/sell-7.4817/confirm-8.2147/,buy,confirm-0.047605/buy-11.8123/confirm-12.435/
32,2,0,97,10136,9,11009,10617,4,11005,sell,see-3.2788/unsee-3.933/see-4.2349/unsee-4.9863/see-5.2559/unsee-6.3643/see-6.59/unsee-7.3505/sell-8.0422/no trade-9.8064/sell-11.8803/confirm-12.519/,sell,buy-9.4051/sell-11.2796/sell-11.4138/confirm-12.1861/
33,2,0,93,10233,8,10977,10714,3,10993,buy,see-0.42138/unsee-1.3855/see-2.989/unsee-3.2024/buy-7.7553/confirm-9.2668/,no trade,
34,2,0,99,10140,9,11031,10714,3,11011,buy,unsee-0.047514/see-0.45816/unsee-1.077/see-1.3346/unsee-2.1039/see-2.3118/unsee-3.0516/see-3.3534/unsee-4.0307/see-4.6965/unsee-5.2856/see-5.8397/unsee-6.5026/see-6.9159/unsee-7.3206/buy-7.637/confirm-8.7093/,sell,sell-0.047593/sell-10.2519/confirm-10.9191/
35,2,0,99,10041,10,11031,10813,2,11011,no trade,see-0.70788/unsee-2.1409/see-2.3607/unsee-3.8675/see-4.2398/unsee-4.9028/see-5.1254/unsee-6.4674/see-6.6429/unsee-7.3707/confirm-9.556/,no trade,buy-12.3794/
36,2,0,99,10041,10,11031,10813,2,11011,buy,see-1.664/unsee-2.1212/see-2.3051/unsee-2.7767/see-3.0327/unsee-3.8995/see-4.1308/unsee-5.1566/see-5.3619/unsee-6.2316/see-6.4745/unsee-6.8677/buy-7.5574/confirm-8.1987/,buy,confirm-0.047731/buy-11.3654/confirm-12.2905/
37,2,0,109,9942,11,11141,10714,3,11041,no trade,see-2.4142/unsee-3.0305/see-3.3345/unsee-3.9711/see-4.3081/unsee-5.272/see-5.5562/unsee-7.5264/no trade-7.843/see-8.4894/unsee-8.8857/confirm-10.0639/,sell,sell-8.9823/confirm-9.8419/
38,2,0,106,9942,11,11108,10823,2,11035,sell,unsee-0.047437/see-1.4011/unsee-3.2383/see-3.7839/unsee-4.786/sell-7.5129/confirm-8.7744/,sell,sell-7.8828/confirm-8.5094/
39,2,0,101,10048,10,11058,10929,1,11030,sell,see-0.92373/unsee-1.6752/see-1.9243/unsee-3.3188/see-3.6735/unsee-5.1596/see-5.4/unsee-6.1072/see-6.6143/unsee-7.1034/sell-7.4683/confirm-8.078/,no trade,confirm-12.049/
40,2,0,98,10149,9,11031,10929,1,11027,sell,see-0.56234/unsee-1.1635/see-1.4419/unsee-2.3351/see-2.5812/unsee-3.3532/see-3.7021/unsee-4.5482/see-4.9437/unsee-5.8162/see-6.0798/unsee-7.0306/sell-7.7178/confirm-8.6726/,buy,buy-8.8466/confirm-9.2909/
41,2,0,98,10247,8,11031,10831,2,11027,no trade,see-1.7035/unsee-2.29/see-2.6766/unsee-3.2453/see-3.6118/unsee-4.095/see-4.483/unsee-5.1342/see-5.3833/unsee-5.9342/see-6.3035/unsee-7.1257/see-8.2193/unsee-8.6185/see-9.0982/unsee-9.4595/see-9.8562/unsee-10.2089/see-10.6571/unsee-11.0304/see-11.9035/unsee-12.1283/,buy,buy-8.1917/sell-10.4483/buy-11.3359/confirm-12.443/
42,2,0,104,10247,8,11079,10733,3,11045,sell,unsee-0.047222/see-0.35741/unsee-1.1235/see-1.3639/unsee-2.4254/see-2.6626/unsee-5.096/see-5.4712/unsee-6.7774/sell-11.5159/confirm-12.0744/,sell,buy-11.488/sell-11.8397/sell-12.0484/confirm-12.5341/
43,2,0,99,10351,7,11044,10837,2,11035,no trade,see-1.957/unsee-3.0328/see-3.2997/unsee-3.8596/see-4.1731/unsee-4.9688/see-5.2766/unsee-5.7134/see-6.4575/unsee-6.6618/no trade-7.7421/,no trade,
44,2,0,99,10351,7,11044,10837,2,11035,sell,confirm-0.047171/see-0.36397/unsee-0.9737/see-1.1847/unsee-2.3699/see-2.6395/unsee-4.1049/see-4.3481/unsee-5.6365/see-5.8945/unsee-6.6991/see-7.4729/unsee-8.6522/see-8.919/unsee-9.2627/sell-10.3488/confirm-12.1194/,no trade,confirm-9.6674/
45,2,0,97,10450,6,11032,10837,2,11031,buy,see-1.5155/unsee-2.1284/see-2.5652/unsee-3.258/see-3.4685/unsee-4.0576/see-4.3567/unsee-4.9253/see-5.1569/unsee-5.7018/see-6.1034/unsee-6.5084/see-6.8191/unsee-7.148/buy-7.467/confirm-10.3028/,no trade,confirm-8.619/
46,2,0,103,10353,7,11074,10837,2,11043,buy,unsee-0.047151/see-0.38543/unsee-0.81059/see-1.1182/unsee-1.5781/see-1.903/unsee-2.3719/see-2.7225/unsee-3.0753/see-3.4717/unsee-3.7808/see-4.1631/unsee-4.5912/see-4.9103/unsee-5.3063/see-5.7375/unsee-6.0303/see-6.4283/unsee-6.932/see-7.1908/unsee-7.7091/see-8.9041/unsee-9.3644/see-9.6402/unsee-10.1792/buy-10.434/confirm-11.291/,no trade,
47,2,0,110,10250,8,11130,10837,2,11057,no trade,see-0.52917/unsee-1.0712/see-1.3819/unsee-2.1361/see-2.3822/unsee-3.1219/see-3.3974/unsee-4.1547/see-4.4273/unsee-5.2349/see-5.4517/unsee-6.4008/see-6.6296/unsee-7.2512/see-7.9753/unsee-9.385/no trade-9.9008/confirm-11.655/,sell,sell-11.629/confirm-12.34/
48,2,0,107,10250,8,11106,10947,1,11054,no trade,see-0.60405/unsee-1.3055/see-1.5371/unsee-2.1706/see-2.4343/unsee-3.2359/see-3.5027/unsee-4.2248/see-4.4737/unsee-5.1397/see-5.3976/unsee-5.9928/see-6.2829/unsee-7.6309/see-8.0439/unsee-9.3708/see-9.7638/unsee-10.636/see-10.8822/unsee-11.5571/see-11.8561/unsee-12.3628/,no trade,
49,2,0,107,10250,8,11106,10947,1,11054,no trade,see-0.33799/unsee-1.0303/see-1.3528/unsee-2.1869/see-2.4476/unsee-3.1225/see-3.3775/unsee-3.8286/see-4.1076/unsee-4.376/confirm-9.0986/,no trade,confirm-12.752/
50,2,0,107,10250,8,11106,10947,1,11054,buy,see-1.0477/unsee-1.7343/see-2.3353/unsee-2.6733/see-3.4693/unsee-3.7814/see-4.1377/unsee-4.4904/see-4.8696/unsee-5.2484/see-5.4985/unsee-6.0302/see-6.2984/unsee-6.6192/buy-7.4149/confirm-7.9409/,buy,buy-7.5122/confirm-8.2095/
51,2,0,118,10143,9,11205,10840,2,11076,sell,see-0.64435/unsee-1.2392/see-1.4122/unsee-2.2729/see-2.4603/unsee-3.4008/see-3.6059/unsee-4.5698/see-4.7575/unsee-5.7361/see-5.9795/unsee-6.8076/see-6.9953/unsee-7.4756/buy-7.9238/see-8.4499/unsee-8.7646/sell-10.8675/confirm-11.4886/,no trade,confirm-12.827/
52,2,0,115,10261,8,11181,10840,2,11070,sell,see-0.78516/unsee-1.3241/see-1.5967/unsee-2.3571/see-2.7204/unsee-3.5634/see-4.03/unsee-4.6895/see-5.5401/unsee-6.2798/see-6.5172/unsee-7.1269/sell-7.5432/confirm-9.262/,no trade,
53,2,0,112,10376,7,11160,10840,2,11064,buy,see-0.60028/unsee-1.1155/see-1.4115/unsee-2.0302/see-2.3145/unsee-3.3375/see-3.5426/unsee-5.1793/see-5.4608/unsee-7.0383/see-7.2876/unsee-7.868/see-8.3428/unsee-8.9615/see-9.3161/unsee-10.3452/see-10.6206/unsee-11.1717/buy-11.5057/confirm-12.5634/,sell,sell-0.046977/sell-8.3098/confirm-8.7953/
54,2,0,112,10264,8,11160,10952,1,11064,sell,see-0.9768/unsee-1.7048/see-1.9832/unsee-3.8148/see-4.0697/unsee-5.8245/see-6.1059/unsee-6.5688/sell-7.5745/confirm-9.4537/,no trade,buy-12.3827/
55,2,0,109,10376,7,11139,10952,1,11061,sell,see-1.3126/unsee-1.8073/see-2.0719/unsee-2.838/see-3.1136/unsee-3.8535/see-4.1553/unsee-4.7947/see-5.2373/unsee-5.8177/see-6.143/unsee-6.5653/see-7.2061/unsee-7.4106/sell-8.3731/confirm-9.425/,no trade,confirm-0.047191/sell-11.2314/
56,2,0,106,10485,6,11121,10952,1,11058,buy,see-1.4252/unsee-1.9086/see-2.8078/unsee-3.6331/see-4.03/unsee-4.5679/buy-7.4268/confirm-8.1195/,no trade,confirm-0.047258/
57,2,0,113,10379,7,11170,10952,1,11065,no trade,see-0.30828/unsee-1.1719/see-1.4299/unsee-2.2905/see-2.6158/unsee-3.0788/see-3.7426/unsee-4.0866/see-4.6409/unsee-4.9906/see-5.7235/unsee-6.076/see-6.6161/unsee-6.8496/buy-8.8835/,no trade,
58,2,0,113,10379,7,11170,10952,1,11065,buy,confirm-0.046649/see-0.34316/unsee-0.98291/see-1.2054/unsee-1.8418/see-2.3138/unsee-2.6608/see-2.8074/unsee-3.035/see-3.1476/unsee-3.25/see-3.4744/unsee-4.1255/see-4.313/unsee-4.9111/see-5.1134/unsee-6.1834/buy-7.5382/confirm-8.2743/,sell,sell-8.0991/confirm-8.7342/
59,2,0,113,10266,8,11170,11065,0,11065,buy,see-0.46415/unsee-1.2424/see-1.5178/unsee-2.2753/see-2.5889/unsee-3.2135/see-3.5887/unsee-4.3166/see-4.5891/unsee-5.456/see-5.7136/unsee-6.6836/sell-7.4808/buy-10.6118/confirm-11.5722/,buy,buy-8.6797/confirm-9.3631/
60,2,0,125,10153,9,11278,10952,1,11077,sell,see-1.217/unsee-1.8002/see-2.0758/unsee-2.9364/see-3.2706/unsee-3.7364/see-4.0299/unsee-4.3127/see-4.9535/unsee-5.0766/sell-7.7627/confirm-8.2509/,no trade,
61,3,0,122,10278,8,11254,10952,1,11074,sell,see-1.1321/unsee-1.701/see-2.2313/unsee-2.6885/see-2.9588/unsee-3.5007/see-3.9375/unsee-4.3075/see-4.8478/unsee-5.0785/sell-7.8768/confirm-9.1177/,no trade,sell-0.047176/buy-12.8301/
62,3,0,115,10400,7,11205,10952,1,11067,sell,sell-0.65728/sell-1.613/sell-7.5242/confirm-8.1196/,buy,confirm-0.047263/buy-7.8232/confirm-8.4492/
63,3,0,115,10515,6,11205,10837,2,11067,sell,see-0.39336/unsee-1.0886/see-1.2792/unsee-2.7684/see-2.997/unsee-4.442/see-4.6501/unsee-6.3489/see-6.7094/unsee-7.4138/see-7.9796/unsee-8.7458/see-8.8014/unsee-8.9479/sell-8.997/confirm-9.7675/,sell,sell-7.7297/confirm-8.326/
64,3,0,104,10630,5,11150,10952,1,11056,sell,see-1.665/unsee-2.2634/see-2.4917/unsee-3.1931/see-3.413/unsee-4.489/see-4.7263/unsee-6.3753/see-6.5184/unsee-6.6474/sell-7.4202/confirm-7.9491/,buy,buy-11.6395/confirm-12.0303/
65,3,0,104,10734,4,11150,10848,2,11056,sell,see-0.41646/unsee-1.0466/see-1.284/unsee-1.9353/see-2.1872/unsee-2.9033/see-3.1583/unsee-3.9569/see-4.1915/unsee-5.1793/see-5.6306/unsee-6.4739/sell-7.3942/confirm-7.9834/,no trade,sell-12.8298/
66,3,0,98,10838,3,11132,10848,2,11044,buy,see-0.57797/unsee-2.0877/see-2.3252/unsee-3.3775/see-3.6209/unsee-4.6911/see-4.9665/unsee-5.5204/see-5.8223/unsee-6.4321/see-6.7871/unsee-7.247/buy-7.6033/confirm-8.3649/,sell,sell-8.3566/confirm-8.8202/
67,3,0,98,10740,4,11132,10946,1,11044,no trade,see-0.42531/unsee-0.92642/see-1.1935/unsee-2.0297/see-2.2414/unsee-3.2612/see-3.5398/unsee-4.2912/see-4.6224/unsee-5.3739/see-5.6729/unsee-7.4425/no trade-8.0732/confirm-8.6213/,buy,sell-7.647/buy-7.9956/buy-8.204/confirm-9.4977/
68,3,0,101,10740,4,11144,10848,2,11050,sell,see-1.5662/unsee-2.0873/see-2.3576/unsee-2.8495/see-3.1313/unsee-3.8033/see-4.0729/unsee-4.3529/see-4.7151/unsee-5.2541/see-5.4651/unsee-5.9601/see-6.2561/unsee-6.4927/see-6.9552/unsee-7.3252/see-7.7134/unsee-7.9266/sell-8.2341/confirm-10.1307/,no trade,
69,3,0,95,10841,3,11126,10848,2,11038,buy,no trade-0.76132/see-1.331/unsee-1.8289/see-2.0648/unsee-2.6097/see-2.8881/unsee-3.4684/see-3.7674/unsee-4.7108/see-4.9482/unsee-6.0297/see-6.4964/unsee-7.1301/buy-7.4934/confirm-8.0826/,buy,buy-10.9095/confirm-11.1531/
70,3,0,100,10746,4,11146,10753,3,11053,sell,see-0.49916/unsee-1.0296/see-1.3507/unsee-2.1555/see-2.3841/unsee-3.2476/see-3.4353/unsee-4.4644/see-4.7632/unsee-5.9397/see-6.3034/unsee-6.7489/sell-7.3809/confirm-7.8436/,sell,buy-11.4128/sell-12.0302/confirm-12.688/
71,3,0,90,10846,3,11116,10853,2,11033,buy,see-0.9559/unsee-1.4219/see-1.6605/unsee-2.6599/see-2.868/unsee-3.5339/see-3.8241/unsee-4.8089/see-5.2897/unsee-6.0764/see-6.5368/unsee-6.8374/buy-7.4319/confirm-8.0813/,no trade,
72,3,0,93,10756,4,11128,10853,2,11039,buy,see-0.60071/unsee-1.1695/see-1.3863/unsee-2.0612/see-2.2897/unsee-3.1299/see-3.3467/unsee-4.1455/see-4.5297/unsee-4.9404/see-5.2995/unsee-5.7102/see-6.1385/unsee-6.5434/buy-7.6037/confirm-10.891/,no trade,
73,3,0,96,10663,5,11143,10853,2,11045,sell,see-1.4935/unsee-2.0827/see-2.2996/unsee-2.7655/see-3.2942/unsee-3.6992/see-4.1105/unsee-4.3987/see-5.0799/unsee-5.5081/see-6.6487/unsee-7.235/sell-7.4928/confirm-8.0295/,sell,sell-12.2384/confirm-12.7658/
74,3,0,87,10759,4,11107,10949,1,11036,no trade,see-1.1864/unsee-1.7045/see-1.9604/unsee-2.8181/see-3.0294/unsee-3.7807/see-3.9595/unsee-4.6519/see-4.8775/unsee-5.4903/see-5.7511/unsee-6.2809/see-6.7294/unsee-7.292/sell-11.5527/buy-12.1636/no trade-12.9045/,buy,buy-8.816/confirm-9.4674/
75,3,0,90,10759,4,11119,10862,2,11042,no trade,confirm-0.046178/see-1.5214/unsee-1.9869/see-2.2743/unsee-3.445/see-3.6647/unsee-4.2629/see-4.6292/unsee-5.1745/no trade-9.6316/confirm-11.0295/,no trade,confirm-12.9465/
76,3,0,90,10759,4,11119,10862,2,11042,sell,see-1.0755/unsee-1.6294/see-2.3097/unsee-2.6623/see-3.0674/unsee-3.3097/see-3.623/unsee-4.177/see-4.4495/unsee-4.8602/see-5.2686/unsee-5.6938/see-5.9524/unsee-6.1714/see-7.0823/unsee-7.2808/sell-8.6197/confirm-9.1374/,no trade,
77,3,0,85,10849,3,11104,10862,2,11032,no trade,see-0.43609/unsee-0.97808/see-1.233/unsee-2.306/see-2.5727/unsee-3.5282/see-3.7742/unsee-4.3927/see-4.6596/unsee-5.4138/see-5.6279/unsee-6.0735/see-6.4585/unsee-6.7269/see-7.833/unsee-8.2467/see-8.8758/unsee-9.3185/no trade-10.3329/confirm-11.0802/,buy,buy-8.0301/confirm-8.3257/
78,3,0,88,10849,3,11113,10777,3,11041,buy,see-0.60489/unsee-1.1087/see-1.3644/unsee-1.8945/see-2.1157/unsee-2.69/see-2.9187/unsee-3.6732/see-3.8987/unsee-4.6504/see-4.8409/unsee-5.5012/see-5.7236/unsee-6.4043/see-6.642/unsee-7.1569/buy-7.3239/confirm-8.4078/,sell,sell-11.6552/confirm-12.3199/
79,3,0,88,10761,4,11113,10865,2,11041,sell,see-0.51472/unsee-1.2251/see-1.4684/unsee-2.2496/see-2.4547/unsee-3.8289/see-4.0693/unsee-5.1545/see-5.4064/unsee-6.9668/sell-9.4856/confirm-10.2678/,sell,sell-11.4524/confirm-12.1116/
80,3,0,80,10849,3,11089,10953,1,11033,no trade,see-1.0553/unsee-1.5619/see-1.8523/unsee-2.6894/see-2.8739/unsee-4.8444/see-4.9054/unsee-5.9049/see-5.9839/unsee-6.0459/see-6.4971/unsee-6.8237/see-7.2518/unsee-7.2909/,buy,buy-8.6124/confirm-9.03/
81,3,0,83,10849,3,11098,10873,2,11039,buy,see-1.5785/unsee-2.4217/see-2.5946/unsee-3.8566/see-4.0793/unsee-5.1348/see-5.3106/unsee-7.0715/see-7.2796/unsee-7.7106/buy-10.1411/confirm-10.5209/,buy,buy-8.7847/confirm-9.2401/
82,3,0,88,10766,4,11118,10790,3,11054,no trade,see-0.3987/unsee-0.8095/see-0.97032/unsee-1.5002/see-1.71/unsee-3.3261/see-3.6104/unsee-4.8814/see-5.0296/unsee-5.6086/see-5.7486/unsee-6.2147/see-6.3674/unsee-7.1128/see-7.2857/unsee-7.6066/sell-10.3727/,sell,sell-9.252/confirm-9.8673/
83,3,0,83,10766,4,11098,10878,2,11044,sell,see-0.44117/unsee-1.2784/see-1.8119/unsee-2.4575/see-2.5598/unsee-4.3855/see-4.482/unsee-4.7422/see-4.8024/unsee-5.4359/see-5.6118/unsee-5.8336/sell-7.2614/confirm-7.7616/,sell,sell-8.3933/confirm-9.4037/
84,3,0,75,10849,3,11074,10961,1,11036,sell,see-0.84447/unsee-3.4552/see-3.7426/unsee-4.5828/see-4.779/unsee-6.9708/see-7.1405/unsee-7.2172/sell-7.4386/confirm-8.0766/,buy,buy-7.6505/confirm-8.131/
85,3,0,75,10924,2,11074,10886,2,11036,sell,see-0.49974/unsee-1.4814/see-1.6806/unsee-3.226/see-3.5101/unsee-4.7488/see-5.0887/unsee-5.3746/see-6.7077/unsee-6.9787/sell-7.4787/confirm-8.1459/,no trade,buy-8.5637/
86,3,0,71,10999,1,11070,10886,2,11028,sell,unsee-0.045972/see-0.6563/unsee-1.3224/see-1.6567/unsee-2.3552/see-2.5572/unsee-3.2735/see-3.5516/unsee-4.3091/see-4.5407/unsee-5.3041/see-5.5267/unsee-6.9457/sell-7.3382/confirm-8.3985/,buy,buy-8.0302/confirm-8.4703/
87,3,0,71,11070,0,11070,10815,3,11028,no trade,no trade-1.7878/see-2.7818/unsee-3.1695/see-3.5174/unsee-3.9861/see-4.2274/unsee-4.6612/see-4.86/unsee-5.1458/see-5.3037/unsee-5.421/see-5.6023/unsee-6.029/see-6.2112/unsee-6.5232/see-6.6959/unsee-6.9818/see-7.2147/unsee-7.4888/see-7.8795/unsee-8.0983/no trade-8.3312/no trade-9.3703/confirm-9.9273/,buy,buy-7.5395/confirm-8.075/
88,3,0,74,11070,0,11070,10744,4,11040,no trade,see-0.47899/unsee-1.0831/see-1.3762/unsee-2.0302/see-2.2942/unsee-2.8394/see-3.056/unsee-3.8872/see-4.1716/unsee-4.6489/see-4.882/unsee-5.6424/see-5.8388/unsee-6.381/see-6.6327/unsee-7.0438/see-7.2907/unsee-7.658/confirm-8.5408/,sell,sell-8.2306/confirm-8.8157/
89,3,0,70,11070,0,11070,10818,3,11028,no trade,unsee-0.045791/see-0.68211/unsee-1.2655/see-1.5323/unsee-2.4609/see-2.6836/unsee-3.3584/see-3.6518/unsee-4.6658/see-7.868/unsee-8.3255/confirm-9.6819/,buy,buy-8.2008/confirm-8.6338/
90,3,0,73,11070,0,11070,10748,4,11040,buy,unsee-0.046435/see-0.74534/unsee-1.2723/see-1.5107/unsee-2.0291/see-2.4054/unsee-2.8484/see-3.0609/unsee-3.4194/see-3.6349/unsee-3.9236/buy-7.4914/confirm-8.0292/,buy,buy-7.4718/confirm-8.0651/
91,3,0,77,10997,1,11074,10675,5,11060,no trade,unsee-0.045894/see-0.59738/unsee-1.2811/see-1.5507/unsee-2.2021/see-2.413/unsee-3.1144/see-3.3459/unsee-4.192/see-4.3501/unsee-4.9954/see-5.1947/unsee-5.6957/see-5.9571/unsee-6.505/see-6.9273/unsee-7.3496/buy-7.4933/see-8.1059/unsee-9.0289/see-9.2921/unsee-9.7492/see-10.1143/unsee-10.7778/sell-12.6804/,buy,buy-8.101/confirm-10.0298/
